Video ID,Comment ID,comments,Likes,polarity,pol_cat,stop_comments
W2TE0DjdNqI,UgwhwvL-tQ6a0-XyypF4AaABAg,finally    its  been  2  years    im  crying  from  nostalgia    when  i  would  make  games    use  free  models    when  roblox  was  fun    when  people  were  normal    i  miss  them    i  wanna  go  back    help    i  dont  know  whats  going  on    where  am  i    this  world  isn  t  same    i  have  been  coughing    its  too  hot    does  anyone  have  a  cooler    why  are  people  so  confusing    what  happened  to  life    which  way  is  up    im  scared,1,0.06666666666666668,1,finally 2 years im crying nostalgia would make games use free models roblox fun people normal miss wan na go back help dont know whats going world coughing hot anyone cooler people confusing happened life way im scared
W2TE0DjdNqI,UgzeFvYvk87q4URgvCx4AaABAg,wow    this  song  gives  me  peace  and  tranquility,0,0.1,1,wow song gives peace tranquility
W2TE0DjdNqI,UgwgkrjXknav984bDRJ4AaABAg,i'm  not  saying  this  for  clout    i'm  not  saying  this  for  pitty    but  in  early  2019  when  i  was  in  6th  grade  i  had  a  so  called    gf      her  name  was  kylie    we  would  hangout  from  time  to  time  since  our  parents  are  friends  but  one  day  in  2020  out  of  the  middle  of  no  where  she  just  texts  me    please  never  talk  to  me  again      as  one  would  i  got  a  little  mad  and  even  confused  so  i  just  stopped  texting  her  for  a  while    after  a  week  or  so  i  got  lonely  so  i  tried  to  start  a  convo  again  but  no  response    i  was  beginning  to  be  worried  and  eventually  i  tried  to  move  on    after  a  long  while  her  and  her  parents  came  over  for  a  hangout  and  i  got  nervous  and  panicked  but  when  she  got  through  the  door  she  didn't  talk  to  me    look  at  me  or  even  acknowledge  my  existence    she  just  went  straight  to  my  sisters  room  to  hangout  with  her  and  my  other  sisters    i  sat  down  in  my  brothers  room  and  had  a  talk  about  what  happened  with  me  and  her  and  he  was  really  understanding    then  one  of  my  sisters  came  to  me  specifically  and  said  that  kylie  was  not  interested  in  me  and  only  liked  women    i'm  not  upset  at  the  fact  she  was  gay  but  the  fact  she  went  out  of  her  way  to  send  the  message  to  me  directly  and  not  even  saying  it  in  person    i  was  so  upset  at  that    that  when  my  sister  left  the  room  i  was  bawling  so  hard    my  brother  really  helped  me  out  and  after  that  i  never  saw  the  same  look  in  her  eyes    i  could  see  she  didn't  like  me  at  all  and  it  hurts  me    she  ghosted  me    ignored  me    and  i  know  its  not  as  bad  as  someone  dying  but  it  still  hurt    i  hurt    and  from  now  on  my  heart  has  a  scar  that  i  don't  think  will  ever  heal    after    i  haven't  seen  her  since  she  blocked  my  number    i  don't  know  what  the    reason  was  but  i'm  sorry    i  really  am    i'm  sorry    every  now  and  then  i  see  a  song  or  a  movie  or  something  that  reminds  me  of  her  and  start  to  cry  very  slightly    i  know  it  was  fake  it  was  always  fake    destined  to  be  fake  but  i  couldn't  help  but  feel  good  and  after  all  the  memories    i've  felt  no  desire  for  a  relationship  ever  since    idk  when  or  if  i'll  ever  want  one  again    i'm  scared  that  i'll  never  want  love  again    then  i'll  just  die  alone    i  try  my  hardest  to  move  on  but  i  just  cant  stop  thinking  about  the  first  time  i  saw  that  look  in  her  eyes    if  kylie  ever  sees  this  which  she  probably  wont    i  am  sorry,18,-0.08741039426523298,0,'m saying clout 'm saying pitty early 2019 6th grade called gf name kylie would hangout time time since parents friends one day 2020 middle texts please never talk one would got little mad even confused stopped texting week got lonely tried start convo response beginning worried eventually tried move long parents came hangout got nervous panicked got door n't talk look even acknowledge existence went straight sisters room hangout sisters sat brothers room talk happened really understanding one sisters came specifically said kylie interested liked women 'm upset fact gay fact went way send message directly even saying person upset sister left room bawling hard brother really helped never saw look eyes could see n't like hurts ghosted ignored know bad someone dying still hurt hurt heart scar n't think ever heal n't seen since blocked number n't know reason 'm sorry really 'm sorry every see song movie something reminds start cry slightly know fake always fake destined fake could n't help feel good memories 've felt desire relationship ever since idk 'll ever want one 'm scared 'll never want love 'll die alone try hardest move cant stop thinking first time saw look eyes kylie ever sees probably wont sorry
W2TE0DjdNqI,UgzynCSxi2bAekV9ZLN4AaABAg,this  song  is  actually  better  than  the  15  seconds  on  tik  tok,410,0.5,1,song actually better 15 seconds tik tok
W2TE0DjdNqI,Ugy3q2LhpOyLhOEoGPt4AaABAg,an  old  mate  of  mine  just  got  diagnosed  with  leukemia    we  got  in  contact  a  wee  bit  ago    and  that  s  when  he  told  me    this  made  me  think  of  him    he  s  dying    he  knows  it    but  he  keeps  a  smile  on  his  face  and  keeps  pushing    i  m  hoping  he  makes  it  through    he  s  a  strong  bugger    and  jokes    if  you  see  this    godspeed  to  you  bloke    you  re  stronger  than  ever,0,0.27777777777777773,1,old mate mine got diagnosed leukemia got contact wee bit ago told made think dying knows keeps smile face keeps pushing hoping makes strong bugger jokes see godspeed bloke stronger ever
W2TE0DjdNqI,UgxMRhjOIb9s3It2ET94AaABAg,me      i  hope  you  ll  get  better  grandma        my  grandma      yeah    me  too        me      see  you  later        after  her  cancer  came  back    she  was  on  the  hospital  bed  weak        i  almost  burst  into  tears  seeing  her    but  i  sometimes  see  her    on  that  day    november  1st    2018    she  passed  away        i  should  ve  seen  her  again    i  should  ve  not  go  to  school    but  the  only  thing  i  want  is  to  let  her  live    and  let  her  see  me  one  last  time  on  that  day,795,0.037337662337662336,1,hope get better grandma grandma yeah see later cancer came back hospital bed weak almost burst tears seeing sometimes see day november 1st 2018 passed away seen go school thing want let live let see one last time day
W2TE0DjdNqI,UgxHxwoUVbZBQVHou994AaABAg,i  think  i  will  want  this  song  playing  at  my  funeral,2,0.0,0,think want song playing funeral
W2TE0DjdNqI,UgydaXpTOZdxx0XMwFF4AaABAg,people  say  when  you  die  all  of  your  memories  flash  by  in  an  instant      when  that  happens  to  me    i  want  this  song  in  the  background    just  faintly  but  audible      and  as  i  look  back  at  everything  that  happened  to  me    all  the  good  things    and  the  bad    i  will  think  about  how  i  made  this  world  my  own    i  made  friends  and  enemies    i  got  pets  and  grew  up      but  i  will  remember  one  thing    the  fact  that  i  was  one  in  7  billion    i  was  the  only  me    and  i  will  live  up  to  that      as  the  memories  fade  away  in  an  instant    i  ll  think            goodbye  to  a  world    that  i  made  my  own,1998,0.08363636363636365,1,people say die memories flash instant happens want song background faintly audible look back everything happened good things bad think made world made friends enemies got pets grew remember one thing fact one 7 billion live memories fade away instant think goodbye world made
W2TE0DjdNqI,UgzTW1a3TcgkaafxEE94AaABAg,so  i  m  moving        really          yeah    but  we  ll  keep  in  touch      i  promise        okay      sorry  we  couldn  t  talk  after  i  moved      i  miss  you    ksenia    and  i  m  sorry  for  all  the  trouble  i  put  you  through    oh  my  god  why  is  this  getting  so  many  likes,576,0.0,0,moving really yeah keep touch promise okay sorry talk moved miss ksenia sorry trouble put oh god getting many likes
W2TE0DjdNqI,UgxAZJTGpvFNJ_YKuI54AaABAg,my  dog  was  put  to  sleep  because  she  was  suffering  and  listening  to  this  reminds  me  of  her  and  it  makes  me  cry,1,0.0,0,dog put sleep suffering listening reminds makes cry
W2TE0DjdNqI,Ugw9XXKSW4Eom80OP6x4AaABAg,there  two  types  of  music  music  that  sounds  good  and  is  made  of  sound    then  there  is  music  that  feels  good    music  that  you  hear  feel  taste  music  that  s  not  even  music  but  sound    pure  sound,0,0.4690476190476191,1,two types music music sounds good made sound music feels good music hear feel taste music even music sound pure sound
W2TE0DjdNqI,UgwYwIYwpMt-F6GpBEd4AaABAg,this  types  of  songs  makes  me  more  happy  to  continue  to  improve  my  skills    we  neeed  more  songs  like  this            you  can  improve  yourself  to,0,0.6,1,types songs makes happy continue improve skills neeed songs like improve
W2TE0DjdNqI,UgxBGMqoLyJiZmBGxMN4AaABAg,for  everyone      no  matter  what  passed  or  what  gonna  pass    stay  up    carry  on    the  bad  are  weeks  but  happines  are  moments    enjoy  those  little  moments  of  happines  like  they  were  the  last  ones    life  change  and  circustance  too    it  get  better  or  bad    the  final  will  be  better    i'm  not  sayin'  to  sucide,186,-0.02343749999999996,0,everyone matter passed gon na pass stay carry bad weeks happines moments enjoy little moments happines like last ones life change circustance get better bad final better 'm sayin ' sucide
W2TE0DjdNqI,Ugz09H4M8zPEnylgxMN4AaABAg,i  dedicate  this  song  to  my  younger  self    i  know  that  isnt  like  losing  a  friend  or  family  member    but  i  lost  myself  long  ago      i  never  got  to  be  a  kid    i  was  so  afraid  and  felt  as  if  the  world  was  spiraling    i  never  had  comfort  or  love    i  would  got  days  at  a  time  without  having  an  actually  conversation    especially  at  home        im  not  quite  ready  to  say  goodbye  just  yet    but  i  hope  i  can  soon    sleep  well,902,0.007142857142857141,1,dedicate song younger self know isnt like losing friend family member lost long ago never got kid afraid felt world spiraling never comfort love would got days time without actually conversation especially home im quite ready say goodbye yet hope soon sleep well
W2TE0DjdNqI,UgzCM331FGg07v29OmF4AaABAg,this  made  me  cry  of  the  global  warming,0,0.0,0,made cry global warming
W2TE0DjdNqI,UgwnMPzqUdQD1ArA2SV4AaABAg,it  is  always  better  to  have  a  true  enemy  than  a  fake  friend        tom  and  jerry,3567,0.11666666666666665,1,always better true enemy fake friend tom jerry
W2TE0DjdNqI,Ugx4xF9yEU9u_ab04r94AaABAg,my  battery  is  running  very  low    and  it  s  getting  dark            oppy,2786,-0.075,0,battery running low getting dark oppy
W2TE0DjdNqI,Ugwdc08Y-qrVRrJDce14AaABAg,i've  been  bullied  and  it  made  me  wanna  cry  but  i  tried  not  to    even  some  of  my  friends  bully  me  edit    bullying  could  give  the  other  person  depression  anxiety  and  even  suicide    end  world  bullying    stay  strong  whoever  is  getting  bullied    if  your  a  bully  stop    your  giving  bad  feelings  about  other  people  and  it  makes  you  feel  bad,1,-0.24333333333333326,0,'ve bullied made wan na cry tried even friends bully edit bullying could give person depression anxiety even suicide end world bullying stay strong whoever getting bullied bully stop giving bad feelings people makes feel bad
W2TE0DjdNqI,Ugya_Bqv9bwxV4sNFgd4AaABAg,this  song  makes  me  nostalgic,0,-0.5,0,song makes nostalgic
W2TE0DjdNqI,UgxQNHCLU0qsM0L152F4AaABAg,i  feel  like  i  m  at  a  party  that  everyone  left    years  ago,19877,0.0,0,feel like party everyone left years ago
W2TE0DjdNqI,UgysWYr8eWNoAZWHvuJ4AaABAg,i  think  it  s  really  funny  how  everyone  has  this  emotional  connection  to  this  song    since  it  s  sung  by  a  vocaloid    a  lot  of  times  you  here  the  argument  that  vocaloid  music  is  unemotional    stale    and  inhuman  but  i  find  this  comment  section  to  be  completely  and  emotionally  inspired  by  this  song  and  it  makes  me  so  happy    it  especially  makes  me  happy  that  it  s  a  vocaloid  people  don  t  use  often,2067,0.18125000000000002,1,think really funny everyone emotional connection song since sung vocaloid lot times argument vocaloid music unemotional stale inhuman find comment section completely emotionally inspired song makes happy especially makes happy vocaloid people use often
W2TE0DjdNqI,UgxSOoTuJdnB-RPa-U14AaABAg,bang  yedam  recommended  this  song        and  my  grandfather  just  died  and  i'm  crying  while  listening  to  this    thank  you    yedam,1,-0.2,0,bang yedam recommended song grandfather died 'm crying listening thank yedam
W2TE0DjdNqI,UgwF9m2XFinfIlVNyCp4AaABAg,when  i  listen  to  this  song  i  start  remembering  memories  that  i  didn't  even  have,1,0.0,0,listen song start remembering memories n't even
W2TE0DjdNqI,UgzBAwdiFKSSr3RJ2i94AaABAg,so  i  was  listening  to  this  with  headphones    it  was  quiet  as  crap    so  i  max  volume  on  it    all  the  sudden  it  jsut  starts  getting  louder  and  stuff    im  like  wat  the  heck    then  quiet  again    so  yk  i  was  sitting  there  liking  the  vibe    all  the  sudden  it  sounds  like  a  hold  crap  load  of  things  just  got  thrown  onto  my  ear  and  i  was  basicaly  dead  by  then    it  gets  quiet  again    then  it  just  starts  alternating  between  loud  and  quiet  and  im  like  wtf    basically  it  keeps  ending  the  alternation  on  loudl  it  did  that  stuff  twice    it  just  kept  gettong  super  quiet  and  stuff    so  now  my  ears  are  screwed    good  song  tho    thanks  porter,1,-0.06444444444444447,0,listening headphones quiet crap max volume sudden jsut starts getting louder stuff im like wat heck quiet yk sitting liking vibe sudden sounds like hold crap load things got thrown onto ear basicaly dead gets quiet starts alternating loud quiet im like wtf basically keeps ending alternation loudl stuff twice kept gettong super quiet stuff ears screwed good song tho thanks porter
W2TE0DjdNqI,UgxPec28PyG4GlhSUuV4AaABAg,this  guy  saved  lives    he  saved  months    even  years  of  people  s  lives  just  for  the  audio  he  s  made    he  truly  is  the  best,7748,1.0,1,guy saved lives saved months even years people lives audio made truly best
W2TE0DjdNqI,UgwrzIyllcoo679vd9N4AaABAg,if  we  don  t  take  care  of  earth    we  might  have  to  say  goodbye  to  earth  as  well,2,0.0,0,take care earth might say goodbye earth well
W2TE0DjdNqI,UgyyLWmQR1E5Zkt043t4AaABAg,it  doesnt  sound  so  sad  when  u  put  it  in  to  2x  speed,0,-0.04999999999999999,0,doesnt sound sad u put 2x speed
W2TE0DjdNqI,UgznoTPJroFryhmHq214AaABAg,every  thing  dies  in  the  end,0,0.0,0,every thing dies end
W2TE0DjdNqI,Ugyb1QoKjiliDts4caN4AaABAg,this  feels  like  the  last  episode  of  adventure  time,1,0.0,0,feels like last episode adventure time
W2TE0DjdNqI,UgwEp2rKZbm3X5q22J94AaABAg,goodbye  to  my  old  facebook  account,1,0.1,1,goodbye old facebook account
W2TE0DjdNqI,Ugyp7_NVSJBpUGI3hCF4AaABAg,this  song  would  really  suit  stranger  things  when  someone  leaves  like  in  season  three  or  when  someone  dies  because  it  will  make  it  way  more  sad,0,0.06666666666666665,1,song would really suit stranger things someone leaves like season three someone dies make way sad
W2TE0DjdNqI,UgzmAXSWpxj7O3j0P_Z4AaABAg,i  so  sad  i  like  that  im  crying  because  good,0,0.0,0,sad like im crying good
W2TE0DjdNqI,Ugwetovs9cLaveeTAW14AaABAg,perfect  song  for  to  say  goodbye  to  a  world,0,1.0,1,perfect song say goodbye world
W2TE0DjdNqI,Ugx_gLxWxMWKHEZAjBF4AaABAg,its  weird      i  hate  the  fact  they  used  this  song  on  tiktok  for  scary  things  like  paranormal  activity    when  i  was  watching  those    scary    videos  they  always  used  this  beautiful  song    it  always  hit  me  i  really  liked  this  song  it  wasn  t  even  scary  is  what  i  told  myself    the  more  i  listen  the  more  i  got  drawn  to  it  and  wow    what  a  masterpiece  this  is,134,-0.024999999999999963,0,weird hate fact used song tiktok scary things like paranormal activity watching scary videos always used beautiful song always hit really liked song even scary told listen got drawn wow masterpiece
W2TE0DjdNqI,UgzCoTAKOZEm0jLajoh4AaABAg,this  is  the  audio  form  of  the  feeling  you  get  when  you  step  in  the  car  to  leave  school  on  the  last  day    bittersweet    after  a  long  hard  feat,0,-0.11388888888888889,0,audio form feeling get step car leave school last day bittersweet long hard feat
W2TE0DjdNqI,UgxZcSaNN89efUkcVzt4AaABAg,is  there  happiness  in  this  world        or  is  there  only  pain            maybe  both        or  only  one,758,0.2333333333333333,1,happiness world pain maybe one
W2TE0DjdNqI,Ugz08age7-aN1YTuthZ4AaABAg,the  beginning  gives  me  steven  universe  vibes    to  be  honest  lol,1,0.7,1,beginning gives steven universe vibes honest lol
W2TE0DjdNqI,Ugxjd9R1ro4ueRdfQ8V4AaABAg,this  reminds  me  of  my  online  friend    the  last  words  she  said  to  me    little  did  i  know  it  would  be  the  last  time  she  talked  to  me    her  sister  told  me  on  her  account  because  i  wouldn't  stop  spamming  her    are  you    okay        and    you  are  always  online    whats  wrong        i  found  out        she        had  committed  suicide      on  the  art  piece  me  and  her  made  together    i  wrote    never  forget    and  i  sent  it  to  her  sister            i  miss  you      edit    i  no  longer  have  contact  with  any  of  these  people    i  cannot  get  anymore  information  for  you    i  no  longer  check  the  reply's  sorry    it  hurts  to  look  at  this  comment  anymore    i  might  delete  it  if  i  see  it  again    sorry,12228,-0.16964285714285715,0,reminds online friend last words said little know would last time talked sister told account would n't stop spamming okay always online whats wrong found committed suicide art piece made together wrote never forget sent sister miss edit longer contact people get anymore information longer check reply 's sorry hurts look comment anymore might delete see sorry
W2TE0DjdNqI,UggMzr9e9ET6i3gCoAEC,step  1    lay  down    step  2    try  not  to  cry    step  3    cry  alot,15704,-0.15555555555555559,0,step 1 lay step 2 try cry step 3 cry alot
W2TE0DjdNqI,UgypnYj0G5vmLU8bguF4AaABAg,after  breaking  up  with  my  girlfriend  and  just  having  a  mental  breakdown    this  calms  me  down  in  a  way  the  voice  in  this  song  reminds  me  of  the  vocaloid  oliver  and  it  s  cute  and  calming  in  a  way,44,0.08148148148148147,1,breaking girlfriend mental breakdown calms way voice song reminds vocaloid oliver cute calming way
W2TE0DjdNqI,Ugx64tlrKSkEeY9UnVZ4AaABAg,this  is  like  nothing  i  ve  heard    i  love  this,2,0.5,1,like nothing heard love
W2TE0DjdNqI,Ugw_N6PP92L_qfHkB414AaABAg,goodbye  peri    all  of  gtd  will  miss  you,1,0.0,0,goodbye peri gtd miss
W2TE0DjdNqI,UgzNi-ZccZW8cK7UbS54AaABAg,i  love  the  ending    it  reminds  me  of  a  robot  speaking  his  final  breath  to  his  creator,1,0.25,1,love ending reminds robot speaking final breath creator
W2TE0DjdNqI,Ugx0finvfGHcBK3oOX14AaABAg,the  official  world's  ending  ost,0,0.0,0,official world 's ending ost
W2TE0DjdNqI,Ugx-YmTNXnqL-ijgSZF4AaABAg,this  song  makes  me  too  emotional,0,0.0,0,song makes emotional
W2TE0DjdNqI,UgyAezNXfNNntSNOEql4AaABAg,dear  comment  section    i'm  sorry  i  don't  have  the  time  to  answer  and  like  all  of  you    but  you  know    even  if  you  couldn't  save  your  loved  ones    even  if  you  lost  your  internet  friend    even  if  your  pet  died    even  if  it's  the  end  of  the  game    you're  still  here    you  still  remember  them  and  tell  their  stories    and  it's  the  prettiest  gift  you  can  do  to  them    love  to  all  of  the  people  who'll  read  this  message    love  and  support  to  all  of  you    23  10  2019    i  thought  about  writing  this  message  because  of  someone  who  said  they  were  being  abused    and  i  just  couldn't  come  out  with  an  anwser  that  would  cheer  them  up    i  felt  really  bad  about  not  answering  anything    so    at  least  i  was  able  to  help  other  people    i  hope  to  find  the  words  for  this  person  too    as  soon  as  possible    i  can't  find  their  comment  again    i'm  scared    23  11  19,1747,0.01750000000000001,1,dear comment section 'm sorry n't time answer like know even could n't save loved ones even lost internet friend even pet died even 's end game 're still still remember tell stories 's prettiest gift love people 'll read message love support 23 10 2019 thought writing message someone said abused could n't come anwser would cheer felt really bad answering anything least able help people hope find words person soon possible ca n't find comment 'm scared 23 11 19
W2TE0DjdNqI,Ugzal1ucPENuNNYdVxB4AaABAg,dang  these  comments  are  hella  depressing  yall  doing  good,0,0.04999999999999999,1,dang comments hella depressing yall good
W2TE0DjdNqI,UgxsxsB9kS0ZkdV_Sp94AaABAg,rip  groovy  and  rythm,4,0.0,0,rip groovy rythm
W2TE0DjdNqI,Ugygc6duhs9PQxwxU5t4AaABAg,this  is  a  perfect  mix  of  sad  and  beautiful,35,0.45,1,perfect mix sad beautiful
W2TE0DjdNqI,UgyNSuT_sdr6gjuULR94AaABAg,hand  sanitizer    kills  99    germs    1    germs    sing  this  song,4237,0.0,0,hand sanitizer kills 99 germs 1 germs sing song
W2TE0DjdNqI,Ugw1-LgyPRT-ZgvbggR4AaABAg,kang  sae  byeok    thanks  for  playing  with  me,0,0.2,1,kang sae byeok thanks playing
W2TE0DjdNqI,Ugw67CztiR1zPO3jamZ4AaABAg,it's      not  the  typical  story  you'll  see  in  this  comment  section    but  this  song  helped  me  work  through  something  that  had  me  feeling  really    really  down      not  so  recently    me  and  a  few  friends  started  a  little  group  writing  project    it  was  supposed  to  be  some  fantastical  story    one  with  magic  and  adventure  just  the  same  as  a  look  into  the  values  of  the  world  and  the  harmful  impact  of  war    of  course    it  wasn't  that  deep    we  were  just  doing  it  for  fun      along  the  way    a  few  more  people  gave  advice    helped  with  planning    and  in  the  end  the  whole  experience  was  just  a  whole  bunch  of  fun    we'd  get  in  the  group  chat    and  talk  about  all  the  places  we  could  take  the  story    crackpot  what  ifs  off  the  planned  plotline    both  towards  a  better    and  a  worse  ending    it  was  the  best      of  course    all  good  things  come  to  an  end    the  lead  of  the  project  just      lost  interest    it  was  their  world    their  story  first  and  foremost      they  were  in  control    because  of  it    the  entire  story  ended  up  dwindling    as  we  all  talked  in  the  group  chat  less  and  less    one  day    then    out  of  the  blue      they  deleted  the  group  chat    no  more  work  was  being  done    so  it  technically  didn't  hurt  anyone    but      i'm  not  even  in  contact  with  anyone  from  that  project  anymore    even  though  i  really  loved  being  their  friend    even  though  i  loved  their  stories    i      had  created  one  of  the  story's  would  be  main  characters    a  young  nobleman    cold  as  ice  and  born  from  draconic  blood    and  yet  within  held  a  righteous  heart    in  the  end    he  never  got  past  a  single  battle    and  making  his  first  friend    i  just      really  miss  it      i  even  tried  writing  a  short  story  about  that  character    alone  in  an  icy  world  after  the  destruction  of  his  old  one    i  think  i  outdid  myself  with  him      and  to  see  him  fading  away    trapped  in  my  memory    and  away  from  those  he  should've  cared  about      it  really  hurts    leaves  me  with  this  all  encompassing  feeling  of  sadness      this  song    to  me    represents  some  speaker  trying  to  tell  both  him    and  myself    that  the  project's  death  wasn't  my  fault    that  it's  okay  to  be  sad  about  it    but  that  i  shouldn't  dwell    as  hard  as  it  is  to  accept    it  helps  me  a  lot    truly    i  enjoy  this  song    and  i'm  incredibly  glad  it  exists    thank  you    for  making  something  so  amazing,0,0.11023368606701942,1,'s typical story 'll see comment section song helped work something feeling really really recently friends started little group writing project supposed fantastical story one magic adventure look values world harmful impact war course n't deep fun along way people gave advice helped planning end whole experience whole bunch fun 'd get group chat talk places could take story crackpot ifs planned plotline towards better worse ending best course good things come end lead project lost interest world story first foremost control entire story ended dwindling talked group chat less less one day blue deleted group chat work done technically n't hurt anyone 'm even contact anyone project anymore even though really loved friend even though loved stories created one story 's would main characters young nobleman cold ice born draconic blood yet within held righteous heart end never got past single battle making first friend really miss even tried writing short story character alone icy world destruction old one think outdid see fading away trapped memory away 've cared really hurts leaves encompassing feeling sadness song represents speaker trying tell project 's death n't fault 's okay sad n't dwell hard accept helps lot truly enjoy song 'm incredibly glad exists thank making something amazing
W2TE0DjdNqI,UgxYD3WB1B3Mq4YpOSd4AaABAg,why  am  i  crying,0,-0.2,0,crying
W2TE0DjdNqI,Ugy2xvXs1HdJhr910bV4AaABAg,porter  robinson  after  releasing  this      i  guess  you  guys  aren  t  ready  for  that  yet    but  in  6  years  your  gonna  love  it,1146,0.35,1,porter robinson releasing guess guys ready yet 6 years gon na love
W2TE0DjdNqI,UgydGtu72EIQI2kxeUt4AaABAg,i  just  feel  like  my  mom  would  say  this  to  me  when  she  goes        its  ok  cuz  i  made  an  promise  to  her  that  i'll  always  smile  if  im  sad  or  angry  so  that  she  could  always  see  my  smiles  even  when  shes  gone    so  guys  you  must  protect  that  person  you  love  the  most  and  always  forgive  them  cuz  they  also  love  you,5,0.18571428571428572,1,feel like mom would say goes ok cuz made promise 'll always smile im sad angry could always see smiles even shes gone guys must protect person love always forgive cuz also love
W2TE0DjdNqI,UgzYRSLcj1uFkB_FPoB4AaABAg,goodbye  to  a  world    aka    goodbye  to  your  best  friend,0,1.0,1,goodbye world aka goodbye best friend
W2TE0DjdNqI,UgzyS0u8oEcgYAw6yzR4AaABAg,anyone  notice  that  the  song  as  the  world  caves  in  and  this  song  feels  connected  to  each  other  for  some  reason,0,-0.125,0,anyone notice song world caves song feels connected reason
W2TE0DjdNqI,UgzTq4His4qZ9AksNzJ4AaABAg,what  were  you  inspired  by  in  that  song,2,0.0,0,inspired song
W2TE0DjdNqI,UgzyQbJF3e3VIZyn8Up4AaABAg,lyrics        thank  you    i'll  say  goodbye  soon  though  its  the  end  of  the  world    don't  blame  yourself  now  and  if  its  true    i  will  surround  you  and  give  life  to  a  world  that's  our  own    thank  you    i'll  say  goodbye  now  though  its  the  end  of  the  world    don't  blame  yourself  and  if  its  true    i  will  surround  you  and  give  life  to  a  world  that's  our  own    thank  you    i'll  say  goodbye  soon  though  its  the  end  of  the  world    don't  blame  yourself  now  and  if  its  true    i  will  surround  you  and  give  life  to  a  world  that's  our  own    thank  you    i'll  say  goodbye  now  though  its  the  end  of  the  world    don't  blame  yourself  and  if  its  true    i  will  surround  you  and  give  life  to  a  world  that's  our  own  edit      thanks  for  106  likes  edit  2      tysm  for  108  likes  edit  3      tysm  again  for  112  likes,683,0.4444444444444444,1,lyrics thank 'll say goodbye soon though end world n't blame true surround give life world 's thank 'll say goodbye though end world n't blame true surround give life world 's thank 'll say goodbye soon though end world n't blame true surround give life world 's thank 'll say goodbye though end world n't blame true surround give life world 's edit thanks 106 likes edit 2 tysm 108 likes edit 3 tysm 112 likes
W2TE0DjdNqI,UgxX4pVcYjI9lSdvVy14AaABAg,shout  out  to  the  ones  still  here  after  7  years,0,0.0,0,shout ones still 7 years
W2TE0DjdNqI,UgxOvZt4oqPzU05VQDZ4AaABAg,1  43  if  you  want  the  meme    thank  me  later,0,0.0,0,1 43 want meme thank later
W2TE0DjdNqI,UgxkIAFnVq5GxE2Gh2J4AaABAg,this  bring  nostalgia  to  me  again  and  again    i  wish  to  be  the  same  kid  i  was  once  was    a  joyful    energetic  and  fun  kid    unlike  who  i  am  now    a  lazy    empty  souled  teenager  with  mood  swings,6,0.09000000000000001,1,bring nostalgia wish kid joyful energetic fun kid unlike lazy empty souled teenager mood swings
W2TE0DjdNqI,UgzAq0Chb3U52cP8FsV4AaABAg,yes    i'll  add  this  on  my  playlist  together  with  larry  gus's  taxonomies  while  on  the  brink  of  death,1,0.0,0,yes 'll add playlist together larry gus 's taxonomies brink death
W2TE0DjdNqI,Ugw49X3f2vJbsBF1FV54AaABAg,this  is  what  we  hear  before  asteroid  rush  us,1,0.0,0,hear asteroid rush us
W2TE0DjdNqI,UgxNCzujWiHS3kS8Ly14AaABAg,someone    it's  the  among  us  song          boom    no  witnesses,2,0.0,0,someone 's among us song boom witnesses
W2TE0DjdNqI,UgzA8cLuaAGOrYiTu3N4AaABAg,my  cousin  died  yesterday  you  will  be  miss  rey,1,0.0,0,cousin died yesterday miss rey
