Video ID,Comment ID,comments,Likes,polarity,pol_cat,stop_comments
ZbZSe6N_BXs,Ugyn9m3ZpfzNuoLEyOx4AaABAg,what    7  years  later,1,0.0,0,7 years later
ZbZSe6N_BXs,Ugz9uNTpDnOQ42Qu_qV4AaABAg,vamos  esta  hermosa  musica  llevemola  al  billon  de  vizualisaciones  let's  go  this  beautiful  music    take  it  to  the  billion  of  visualizations,29,0.85,1,vamos esta hermosa musica llevemola al billon de vizualisaciones let 's go beautiful music take billion visualizations
ZbZSe6N_BXs,Ugw2je6iQsgfYKHfcih4AaABAg,where  are  the  people  of  2021,2,0.0,0,people 2021
ZbZSe6N_BXs,UgzGj5-ms3FIfk7Y_G54AaABAg,this  brings  back  the  memories  when  i  used  to  dance  at  this  in  the  car  when  i  was  a  child,0,0.0,0,brings back memories used dance car child
ZbZSe6N_BXs,UgyF1RpLHNwfDOZfQIR4AaABAg,does  anyone  else  notice  tyler  the  creator  in  here,0,0.0,0,anyone else notice tyler creator
ZbZSe6N_BXs,Ugztn7tdLeC7THZjLtZ4AaABAg,when  corona  ends    this  song  needs  to  be  played  around  the  world,537,0.0,0,corona ends song needs played around world
ZbZSe6N_BXs,UgxQMTktFOhsgy-xv1t4AaABAg,if  you'  re  sad    hear  to  this  song    more  isn't  to  say,213,0.0,0,' sad hear song n't say
ZbZSe6N_BXs,Ugw-teEmDIipbIv1nKx4AaABAg,can  t  lie    this  song  makes  these  times  more  bearable    clap  along,10,0.5,1,lie song makes times bearable clap along
ZbZSe6N_BXs,UgwxwPUPV0wao4wWOgt4AaABAg,one  really    really    need  to  be  sad  to  dislike  this  song    i  am  happy,1,0.16666666666666666,1,one really really need sad dislike song happy
ZbZSe6N_BXs,Ugzu1FW0sSIrKZ7M3Oh4AaABAg,such  a  nice  song,0,0.3,1,nice song
ZbZSe6N_BXs,UgxUXIy-8aVmDDNJY6J4AaABAg,as  they  say      you  can't  appreciate  something  unless  it's  taken  away      so  don't  let  this  song  die,157,0.0,0,say ca n't appreciate something unless 's taken away n't let song die
ZbZSe6N_BXs,UgzZERm8rsXE16tyoMZ4AaABAg,who  here  still  listens  to  this  in  2021  bro  this  is  my  jam,0,0.0,0,still listens 2021 bro jam
ZbZSe6N_BXs,UgxA4xFkDu0IUGBbvAh4AaABAg,over  tthe  past  5  years      how  many  of  you  have  hit  that  lke  button  more  than  once                  yah    me  too,1,0.25,1,tthe past 5 years many hit lke button yah
ZbZSe6N_BXs,UgzczlJ1J-3HKpC_6wB4AaABAg,2014  had  so  many  good  songs  and  this  was  one  of  the  best,20,0.7333333333333334,1,2014 many good songs one best
ZbZSe6N_BXs,UgwR2z00rWhNJwLGiKp4AaABAg,let's  go  back  to  the  old  days  when  life  was  full  of  joy,167,0.3125,1,let 's go back old days life full joy
ZbZSe6N_BXs,UgzZd_YZzawbWDiKTNJ4AaABAg,i  just  love  this  song    because  it  just  makes  me  happy,1,0.65,1,love song makes happy
ZbZSe6N_BXs,UgwfK3e30OeGuGliI3h4AaABAg,we  need  more  music  like  this  right  now  people  need  to  hear  that  forgotten  word  happy,100,0.5285714285714286,1,need music like right people need hear forgotten word happy
ZbZSe6N_BXs,UgxEemP_OhpVLfjWOHZ4AaABAg,who  is  also  in  2021  here,1,0.0,0,also 2021
ZbZSe6N_BXs,UgzZz4qISQbgnJkq1ol4AaABAg,i  always  think  about  minions  when  i  put  this,0,0.0,0,always think minions put
ZbZSe6N_BXs,UgwxdiGLxw2yuM93WC14AaABAg,this  song  is  oldschool  but  i  love  it,0,0.5,1,song oldschool love
ZbZSe6N_BXs,UgwijKDt1n9UG3IEm-Z4AaABAg,this  was  my  favourite  song,0,0.0,0,favourite song
ZbZSe6N_BXs,UgxNPtXbpgG1asfx3aZ4AaABAg,love    this  song  so  much  yes  be  happy    i  can  listen    to  dis  everyday,0,0.325,1,love song much yes happy listen dis everyday
ZbZSe6N_BXs,UgzMljXVDLTFZmLZKd94AaABAg,anyone  here  in  2021  love  y'all  stay  safe,0,0.5,1,anyone 2021 love y'all stay safe
ZbZSe6N_BXs,UgzjmtKs9r5YFHiSV8F4AaABAg,i  like  that  this  video  involves  everyone  no  racism  no  discrimination  just  brotherhood  and  good  vibes,1,0.7,1,like video involves everyone racism discrimination brotherhood good vibes
ZbZSe6N_BXs,UgweSH_kXoM5OYQI-o14AaABAg,its  really  hard  to  find  music  like  this  simple  its  really  easy  to  get  the  hook      this  music  is  gonna  be  timeless,0,0.04722222222222222,1,really hard find music like simple really easy get hook music gon na timeless
ZbZSe6N_BXs,Ugzr3Hlpxuny8GmC9Cx4AaABAg,the  people  who  disliked  were  just  not  happy  i  guess,4,-0.30000000000000004,0,people disliked happy guess
ZbZSe6N_BXs,Ugx2KPAKysZ8BZqx5-x4AaABAg,what  i  really  like  about  this  video  is  everyone  is  dancing  the  way  that  makes  them  happy,352,0.5,1,really like video everyone dancing way makes happy
ZbZSe6N_BXs,UgwehagEhIXyG9GBdtF4AaABAg,this  is  truly  making  me  happy,0,0.8,1,truly making happy
ZbZSe6N_BXs,UgwUomuyXpaS23d2dbV4AaABAg,this  song  actually  came  out  during  the  worst  time  of  my  life    i  was  recovering  from  physical    emotional  and  sexual  abuse  as  well  as  dealing  with  my  dad  being  abusive  to  my  mum  and  bullying  in  school    i  can  now  finally  listen  to  this  song  without  crying  and  dance  happily  to  this    thank  you  16  year  old  me  for  holding  on    i  love  you    well  done  for  getting  through  that        to  whoever  is  going  through  hard  times    i  know  i  haven't  met  you  but  you'll  be  ok    i  love  you  all  beautiful  people    take  care  of  yourselves,480,0.16130952380952382,1,song actually came worst time life recovering physical emotional sexual abuse well dealing dad abusive mum bullying school finally listen song without crying dance happily thank 16 year old holding love well done getting whoever going hard times know n't met 'll ok love beautiful people take care
ZbZSe6N_BXs,UgxWQUiSIPvk0WbyWNJ4AaABAg,happy      it  might  seem  crazy  what  i'm  about  to  say  sunshine  she's  here    you  can  take  a  break  i'm  a  hot  air  balloon  that  could  go  to  space  with  the  air    like  i  don't  care    baby    by  the  way    uh      because  i'm  happy    clap  along  if  you  feel  like  a  room  without  a  roof    because  i'm  happy    clap  along  if  you  feel  like  happiness  is  the  truth    because  i'm  happy    clap  along  if  you  know  what  happiness  is  to  you    because  i'm  happy    clap  along  if  you  feel  like  that's  what  you  wanna  do    here  come  bad  news    talking  this  and  that    yeah      well    give  me  all  you  got    don't  hold  it  back    yeah      well    i  should  probably  warn  you    i'll  be  just  fine    yeah      no  offense  to  you    don  t  waste  your  time    here's  why      because  i'm  happy    clap  along  if  you  feel  like  a  room  without  a  roof    because  i'm  happy    clap  along  if  you  feel  like  happiness  is  the  truth    because  i'm  happy    clap  along  if  you  know  what  happiness  is  to  you    because  i'm  happy    clap  along  if  you  feel  like  that's  what  you  wanna  do    bring  me  down  can't  nothing  bring  me  down  my  level's  too  high  to  bring  me  down  can't  nothing  bring  me  down    i  said  bring  me  down  can't  nothing  bring  me  down  my  level's  too  high  to  bring  me  down  can't  nothing  bring  me  down    i  said      because  i'm  happy    clap  along  if  you  feel  like  a  room  without  a  roof    because  i'm  happy    clap  along  if  you  feel  like  happiness  is  the  truth    because  i'm  happy    clap  along  if  you  know  what  happiness  is  to  you    because  i'm  happy    clap  along  if  you  feel  like  that's  what  you  wanna  do    because  i'm  happy    clap  along  if  you  feel  like  a  room  without  a  roof    because  i'm  happy    clap  along  if  you  feel  like  happiness  is  the  truth    because  i'm  happy    clap  along  if  you  know  what  happiness  is  to  you    because  i'm  happy    clap  along  if  you  feel  like  that's  what  you  wanna  do    bring  me  down  can't  nothing  bring  me  down  my  level's  too  high  to  bring  me  down  can't  nothing  bring  me  down    i  said            because  i'm  happy    clap  along  if  you  feel  like  a  room  without  a  roof    because  i'm  happy    clap  along  if  you  feel  like  happiness  is  the  truth    because  i'm  happy    clap  along  if  you  know  what  happiness  is  to  you    because  i'm  happy    clap  along  if  you  feel  like  that's  what  you  wanna  do    because  i'm  happy    clap  along  if  you  feel  like  a  room  without  a  roof    because  i'm  happy    clap  along  if  you  feel  like  happiness  is  the  truth    because  i'm  happy    clap  along  if  you  know  what  happiness  is  to  you    because  i'm  happy    clap  along  if  you  feel  like  that's  what  you  wanna  do,85,0.4513793103448278,1,happy might seem crazy 'm say sunshine 's take break 'm hot air balloon could go space air like n't care baby way uh 'm happy clap along feel like room without roof 'm happy clap along feel like happiness truth 'm happy clap along know happiness 'm happy clap along feel like 's wan na come bad news talking yeah well give got n't hold back yeah well probably warn 'll fine yeah offense waste time 's 'm happy clap along feel like room without roof 'm happy clap along feel like happiness truth 'm happy clap along know happiness 'm happy clap along feel like 's wan na bring ca n't nothing bring level 's high bring ca n't nothing bring said bring ca n't nothing bring level 's high bring ca n't nothing bring said 'm happy clap along feel like room without roof 'm happy clap along feel like happiness truth 'm happy clap along know happiness 'm happy clap along feel like 's wan na 'm happy clap along feel like room without roof 'm happy clap along feel like happiness truth 'm happy clap along know happiness 'm happy clap along feel like 's wan na bring ca n't nothing bring level 's high bring ca n't nothing bring said 'm happy clap along feel like room without roof 'm happy clap along feel like happiness truth 'm happy clap along know happiness 'm happy clap along feel like 's wan na 'm happy clap along feel like room without roof 'm happy clap along feel like happiness truth 'm happy clap along know happiness 'm happy clap along feel like 's wan na
ZbZSe6N_BXs,UgxtW0D1G94l8x6d-uh4AaABAg,i  can  listen  this  music  forever,1,0.0,0,listen music forever
ZbZSe6N_BXs,Ugw-mq09VAJlnJhloKB4AaABAg,so  funny  on  2  0  speed  xd,0,0.25,1,funny 2 0 speed xd
ZbZSe6N_BXs,UgzfspzYAXtfrR8nRlV4AaABAg,it  is  so    good,0,0.7,1,good
ZbZSe6N_BXs,Ugz5A5er058dP2pYd6p4AaABAg,happy  pharrell  williams  it  might  seem  crazy  what  i'm  'bout  to  say  sunshine  she's  here    you  can  take  a  break  i'm  a  hot  air  balloon  that  could  go  to  space  with  the  air    like  i  don't  care  baby  by  the  way  huh    because  i'm  happy  clap  along  if  you  feel  like  a  room  without  a  roof  because  i'm  happy  clap  along  if  you  feel  like  happiness  is  the  truth  because  i'm  happy  clap  along  if  you  know  what  happiness  is  to  you  because  i'm  happy  clap  along  if  you  feel  like  that's  what  you  wanna  do  here  come  bad  news    talking  this  and  that    yeah    well    give  me  all  you  got    and  don't  hold  it  back      yeah    well    i  should  probably  warn  you  i'll  be  just  fine      yeah    no  offense  to  you    don't  waste  your  time  here's  why  because  i'm  happy  clap  along  if  you  feel  like  a  room  without  a  roof  because  i'm  happy  clap  along  if  you  feel  like  happiness  is  the  truth  because  i'm  happy  clap  along  if  you  know  what  happiness  is  to  you  because  i'm  happy  clap  along  if  you  feel  like  that's  what  you  wanna  do  hey    come  on    uh  bring  me  down    can't  nuthin'    happy    bring  me  down  my  level  is  too  high  to  bring  me  down    happy    can't  nuthin'    bring  me  down    happy    i  said    let  me  tell  you  now    unh    happy    bring  me  down    can't  nuthin'    bring  me  down    happy    happy    happy    my  level  is  too  high  to  bring  me  down    happy    happy    happy    can't  nuthin'  bring  me  down    happy    happy    happy    i  said  because  i'm  happy  clap  along  if  you  feel  like  a  room  without  a  roof  because  i'm  happy  clap  along  if  you  feel  like  happiness  is  the  truth  because  i'm  happy  clap  along  if  you  know  what  happiness  is  to  you  because  i'm  happy  clap  along  if  you  feel  like  that's  what  you  wanna  do  because  i'm  happy  clap  along  if  you  feel  like  a  room  without  a  roof  because  i'm  happy  clap  along  if  you  feel  like  happiness  is  the  truth  because  i'm  happy  clap  along  if  you  know  what  happiness  is  to  you  because  i'm  happy  clap  along  if  you  feel  like  that's  what  you  wanna  do  come  on    unh  bring  me  down  can't  nuthin'    happy    happy    happy    bring  me  down  my  level  is  too  high    happy    happy    happy    bring  me  down  can't  nuthin'    happy    happy    happy    bring  me  down    i  said  because  i'm  happy  clap  along  if  you  feel  like  a  room  without  a  roof  because  i'm  happy  clap  along  if  you  feel  like  happiness  is  the  truth  because  i'm  happy  clap  along  if  you  know  what  happiness  is  to  you    eh  eh  eh    because  i'm  happy  clap  along  if  you  feel  like  that's  what  you  wanna  do  because  i'm  happy  clap  along  if  you  feel  like  a  room  without  a  roof  because  i'm  happy  clap  along  if  you  feel  like  happiness  is  the  truth  because  i'm  happy  clap  along  if  you  know  what  happiness  is  to  you    eh  hey  because  i'm  happy  clap  along  if  you  feel  like  that's  what  you  wanna  do    heh  come  on,360,0.5472499999999999,1,happy pharrell williams might seem crazy 'm 'bout say sunshine 's take break 'm hot air balloon could go space air like n't care baby way huh 'm happy clap along feel like room without roof 'm happy clap along feel like happiness truth 'm happy clap along know happiness 'm happy clap along feel like 's wan na come bad news talking yeah well give got n't hold back yeah well probably warn 'll fine yeah offense n't waste time 's 'm happy clap along feel like room without roof 'm happy clap along feel like happiness truth 'm happy clap along know happiness 'm happy clap along feel like 's wan na hey come uh bring ca n't nuthin ' happy bring level high bring happy ca n't nuthin ' bring happy said let tell unh happy bring ca n't nuthin ' bring happy happy happy level high bring happy happy happy ca n't nuthin ' bring happy happy happy said 'm happy clap along feel like room without roof 'm happy clap along feel like happiness truth 'm happy clap along know happiness 'm happy clap along feel like 's wan na 'm happy clap along feel like room without roof 'm happy clap along feel like happiness truth 'm happy clap along know happiness 'm happy clap along feel like 's wan na come unh bring ca n't nuthin ' happy happy happy bring level high happy happy happy bring ca n't nuthin ' happy happy happy bring said 'm happy clap along feel like room without roof 'm happy clap along feel like happiness truth 'm happy clap along know happiness eh eh eh 'm happy clap along feel like 's wan na 'm happy clap along feel like room without roof 'm happy clap along feel like happiness truth 'm happy clap along know happiness eh hey 'm happy clap along feel like 's wan na heh come
ZbZSe6N_BXs,Ugz4G6rlqb2Hxcmlbel4AaABAg,finally  i  found  it  after  5  years    i  know  this  from  despicable  me  btw,0,0.0,0,finally found 5 years know despicable btw
ZbZSe6N_BXs,UgziXbqpmiWP37Tb-Ud4AaABAg,this  is  a  certified  hood  classic,51,0.16666666666666666,1,certified hood classic
ZbZSe6N_BXs,UgyxkScVYEVxIjFc30d4AaABAg,241k  people  are  unhappy,0,-0.6,0,241k people unhappy
ZbZSe6N_BXs,Ugx4O9FRvmsPv2vAGcd4AaABAg,still  listen  to  this  song  and  i'm  dancing,2,0.0,0,still listen song 'm dancing
ZbZSe6N_BXs,UgxDfj0PWhm2L9bgLXp4AaABAg,that  truly  was  a  different  era  altogether  and  only  seven  years  ago,0,0.0,0,truly different era altogether seven years ago
ZbZSe6N_BXs,Ugw4DejmNjHG6jiNSKp4AaABAg,it's  catchy    like  the  ketchup  song    drives  ya  loco,0,0.0,0,'s catchy like ketchup song drives ya loco
ZbZSe6N_BXs,UgyYlpL6FDmmw4FXqRh4AaABAg,we  use  to  put  this  in  gym  in  school  when  i  was  7  wish  we  can  turn  back  time,0,0.0,0,use put gym school 7 wish turn back time
ZbZSe6N_BXs,Ugw39EdCNOUjKoC6qlF4AaABAg,this  song  will  never  go  out  of  fashion,208,0.0,0,song never go fashion
ZbZSe6N_BXs,Ugz_Ec27bfIzOsZpIQ94AaABAg,did  the  kids  that  were  arrested  and  sent  to  prison  over  this  awesome  song  ever  released,0,1.0,1,kids arrested sent prison awesome song ever released
ZbZSe6N_BXs,UgxMTF-vgkV75fcO4894AaABAg,omg  it  is  2021  now  it  is  7  yr,0,0.0,0,omg 2021 7 yr
ZbZSe6N_BXs,UgwdI8tWfxEfmh9Z9WR4AaABAg,6  years  ago        this  song  was  everything    we  were  happy,5233,0.8,1,6 years ago song everything happy
ZbZSe6N_BXs,Ugznmpn1MqRv7XXYcRt4AaABAg,listening  to  happy  for  a  decade    day  1,0,0.8,1,listening happy decade day 1
ZbZSe6N_BXs,UgyFGUr7NTFAErkUjcx4AaABAg,this  song  is  the  only  reason  why  i  still  trust  humanity,403,0.0,0,song reason still trust humanity
ZbZSe6N_BXs,UgyQJBivSMtWIj8MJmh4AaABAg,setting  this  song  as  my  ringtone,1,0.0,0,setting song ringtone
ZbZSe6N_BXs,UgxI_FxTMc1t0J-l9qd4AaABAg,this  is  real  music    no  sex  lyrics  or    drugs  or  hate    just  a  good  message  and  good  vibes  in  this  song      pharell  is  a  true  good  singer  and  composer,113,0.3083333333333333,1,real music sex lyrics drugs hate good message good vibes song pharell true good singer composer
ZbZSe6N_BXs,Ugwh4ZuyQ8yqnckWAT54AaABAg,pure  happiness,0,0.45714285714285713,1,pure happiness
ZbZSe6N_BXs,UgyJ9rvGAKx4fHP5gWZ4AaABAg,because  i'm  happy  when  i  dance  to  this  song,0,0.8,1,'m happy dance song
ZbZSe6N_BXs,Ugy1XgNctOzbydKMPHJ4AaABAg,please  remember  the  lesson  from  this  song    always    no  matter  what  happens  to  you  in  this  life    to  keep  a  positive  mental  attitude  and  extract  the  positive  aspects  of  all  situations    life  is  10    what  factually  happens  to  you  and  90    of  how  you  react  to  it  and  add  your  positive  impact,89,0.14545454545454545,1,please remember lesson song always matter happens life keep positive mental attitude extract positive aspects situations life 10 factually happens 90 react add positive impact
ZbZSe6N_BXs,UgxoHVDgM4Ykgf8LzJB4AaABAg,i  knew  it,2,0.0,0,knew
ZbZSe6N_BXs,UgxnOqIcDIs-uTsq4p14AaABAg,this  song  and    love  me    by  lukaz  are  two  things  of  the  only  things  that  got  me  through  the  toughest  of  times    thank  god  for  music    i  love  you,7,0.3333333333333333,1,song love lukaz two things things got toughest times thank god music love
ZbZSe6N_BXs,Ugw21Yudl3PUDMUT21l4AaABAg,no  matter  what  year  it  is    this  masterpiece  never  gets  old,160,0.1,1,matter year masterpiece never gets old
ZbZSe6N_BXs,UgzUxLg0IPZNXbDAtzB4AaABAg,i  am  happy    i  love  de  the  song,2,0.65,1,happy love de song
ZbZSe6N_BXs,Ugzur-b1BQDfp9VwL9d4AaABAg,idk  why    but  this  song  always  puts  a  smile  on  my  face,0,0.3,1,idk song always puts smile face
ZbZSe6N_BXs,Ugy4mgRieltq_yUfL1N4AaABAg,i  love  this  classic,0,0.3333333333333333,1,love classic
ZbZSe6N_BXs,Ugw37yILr4LWsPzGr6R4AaABAg,it's  november  3rd    2021      let  s  see  who  s  listening  to  this  masterpiece,5,0.0,0,'s november 3rd 2021 let see listening masterpiece
ZbZSe6N_BXs,UgxDtHCX1VVylLdvwIl4AaABAg,i  swear  i  had  to  listen  to  this  everyday  of  every  week  of  every  month  back  in  6th  grade  for  97  percent  of  the  year,2585,-0.1,0,swear listen everyday every week every month back 6th grade 97 percent year
ZbZSe6N_BXs,Ugz-tdFTbna8cHb1Pf94AaABAg,let's  all  be  honest    one  of  the  best  parts  of  this  song  are  the  visuals  and  how  much  people  came  together  to  make  this  song    it  just  fills  you  with  hope  and  determination,82,0.6,1,let 's honest one best parts song visuals much people came together make song fills hope determination
ZbZSe6N_BXs,UgxgJX_TEN73rdwPviB4AaABAg,this  was  7  years  ago,0,0.0,0,7 years ago
ZbZSe6N_BXs,UgzqzeOL0cMPnMPa2td4AaABAg,this  song  is  genuinely  nostalgia  at  it's  best,133,0.7,1,song genuinely nostalgia 's best
ZbZSe6N_BXs,Ugwssb36Y6jQPHySJIx4AaABAg,these  were  the  days  we  had  no  worries  i  miss  them,0,0.0,0,days worries miss
ZbZSe6N_BXs,Ugwmpt27HN-zhsQ-O4Z4AaABAg,how  is  it  not  at  a  billion  views,0,0.0,0,billion views
ZbZSe6N_BXs,Ugy1c-pYuUPKBXcPnN14AaABAg,here  is  the  lyrics              it  might  seem  crazy  what  i  am  'bout  to  say  sunshine  she's  here    you  can  take  a  break  i'm  a  hot  air  balloon  that  could  go  to  space  with  the  air    like  i  don't  care    baby  by  the  way    huh    because  i'm  happy    clap  along  if  you  feel  like  a  room  without  a  roof    because  i'm  happy    clap  along  if  you  feel  like  happiness  is  the  truth    because  i'm  happy    clap  along  if  you  know  what  happiness  is  to  you    because  i'm  happy    clap  along  if  you  feel  like  that's  what  you  wanna  do    here  come  bad  news  talking  this  and  that    yeah    well  give  me  all  you  got    don't  hold  back    yeah    well  i  should  probably  warn  you  i'll  be  just  fine    yeah    no  offence  to  you  don't  waste  your  time  here's  why    clap  along  if  you  feel  like  a  room  without  a  roof    because  i'm  happy    clap  along  if  you  feel  like  happiness  is  the  truth    because  i'm  happy    clap  along  if  you  know  what  happiness  is  to  you    because  i'm  happy    clap  along  if  you  feel  like  that's  what  you  wanna  do    uh    bring  me  down  can't  nothing    bring  me  down  my  level's  too  high  to  bring  me  down  can't  nothing    bring  me  down    i  said  bring  me  down    can't  nothing  bring  me  down  my  level's  too  high  to  bring  me  down  can't  nothing    bring  me  down    i  said    clap  along  if  you  feel  like  a  room  without  a  roof    because  i'm  happy    clap  along  if  you  feel  like  happiness  is  the  truth    because  i'm  happy    clap  along  if  you  know  what  happiness  is  to  you    because  i'm  happy    clap  along  if  you  feel  like  that's  what  you  wanna  do    clap  along  if  you  feel  like  a  room  without  a  roof    because  i'm  happy    clap  along  if  you  feel  like  happiness  is  the  truth    because  i'm  happy    clap  along  if  you  know  what  happiness  is  to  you    because  i'm  happy    clap  along  if  you  feel  like  that's  what  you  wanna  do    uh    bring  me  down    happy    happy    happy    happy    can't  nothing    happy    happy    happy    happy    bring  me  down    my  level's  too  high  to  bring  me  down    happy    happy    happy    happy    can't  nothing    happy    happy    happy    happy    bring  me  down    i  said    clap  along  if  you  feel  like  a  room  without  a  roof    because  i'm  happy    clap  along  if  you  feel  like  happiness  is  the  truth    because  i'm  happy    clap  along  if  you  know  what  happiness  is  to  you    ayy    ayy    ayy      because  i'm  happy    clap  along  if  you  feel  like  that's  what  you  wanna  do    clap  along  if  you  feel  like  a  room  without  a  roof    because  i'm  happy    clap  along  if  you  feel  like  happiness  is  the  truth    because  i'm  happy    clap  along  if  you  know  what  happiness  is  to  you    hey      because  i'm  happy    clap  along  if  you  feel  like  that's  what  you  wanna  do    come  on,2,0.5026470588235297,1,lyrics might seem crazy 'bout say sunshine 's take break 'm hot air balloon could go space air like n't care baby way huh 'm happy clap along feel like room without roof 'm happy clap along feel like happiness truth 'm happy clap along know happiness 'm happy clap along feel like 's wan na come bad news talking yeah well give got n't hold back yeah well probably warn 'll fine yeah offence n't waste time 's clap along feel like room without roof 'm happy clap along feel like happiness truth 'm happy clap along know happiness 'm happy clap along feel like 's wan na uh bring ca n't nothing bring level 's high bring ca n't nothing bring said bring ca n't nothing bring level 's high bring ca n't nothing bring said clap along feel like room without roof 'm happy clap along feel like happiness truth 'm happy clap along know happiness 'm happy clap along feel like 's wan na clap along feel like room without roof 'm happy clap along feel like happiness truth 'm happy clap along know happiness 'm happy clap along feel like 's wan na uh bring happy happy happy happy ca n't nothing happy happy happy happy bring level 's high bring happy happy happy happy ca n't nothing happy happy happy happy bring said clap along feel like room without roof 'm happy clap along feel like happiness truth 'm happy clap along know happiness ayy ayy ayy 'm happy clap along feel like 's wan na clap along feel like room without roof 'm happy clap along feel like happiness truth 'm happy clap along know happiness hey 'm happy clap along feel like 's wan na come
ZbZSe6N_BXs,UgyvGRwF5yoVB-1gG9J4AaABAg,zora    looking  at  them  makes  me    happy    happy    happy      happy    happy    happy        happy    happy    happy,0,0.7999999999999999,1,zora looking makes happy happy happy happy happy happy happy happy happy
ZbZSe6N_BXs,UgyUYF_lLqX4Hc6HA954AaABAg,it's  been  six  years  since  this  song  has  been  out  and  yet  this  song  will  still  be  best  for  the  years  to  come,79,1.0,1,'s six years since song yet song still best years come
ZbZSe6N_BXs,UgxObSXwWiZc93x4sOV4AaABAg,they  play  this  song  at  wawa  every  time  i  m  there  gassing  up,0,0.0,0,play song wawa every time gassing
ZbZSe6N_BXs,UgyzEeNjn2XVWa6AlGx4AaABAg,this  is  the  closest  we  ve  come  to  world  peace    when  this  was  just  playing  everywhere,2636,0.0,0,closest come world peace playing everywhere
ZbZSe6N_BXs,Ugz6mAM1NvyDS4I7TLp4AaABAg,everytime  i  hear  this  song  i  feel  happy,20,0.8,1,everytime hear song feel happy
ZbZSe6N_BXs,UgwCm04WBHMX7v0p-Kp4AaABAg,listening  to  happy  for  a  decade    day  2,0,0.8,1,listening happy decade day 2
ZbZSe6N_BXs,UgybT_4DDcI29gn3Y3l4AaABAg,teamaries  the  world  was  happy  then    hahhahahahhahah,0,0.8,1,teamaries world happy hahhahahahhahah
ZbZSe6N_BXs,Ugxp4J8Vfjxe4fBcwPx4AaABAg,i  like  how  there  is  not  much  editing  in  his  voice  it's  so  pure,0,0.057142857142857134,1,like much editing voice 's pure
ZbZSe6N_BXs,UgzChdpVonqX61e_dOF4AaABAg,miss  those  times  where  everyone  was  happy  and  nothing  will  be  cancelled,221,0.8,1,miss times everyone happy nothing cancelled
ZbZSe6N_BXs,UgysaGQZ5LD60BoZ8It4AaABAg,immortal  song,0,0.0,0,immortal song
ZbZSe6N_BXs,UgzhQ8kS10buuTQ_fJZ4AaABAg,this  is  such  a  vibe,0,0.0,0,vibe
ZbZSe6N_BXs,Ugw9hyGJ4_y2kouZwNd4AaABAg,last  night  i  was  at  my  cousins  wedding    as  i  watched  my  cousin  and  his  wife  dance  to  this  song  i  got  hit  with  loads  and  loads  of  nostalgia          i  remember  them  coming  to  georgia  every  summer    i  remember  playing  hide  and  seek  in  my  great  grandmothers  house    i  remember  him  teaching  me  to  play  super  smash  bros    i  remember  crying  every  time  they  left  for  the  year  which  meant  i  had  to  wait  until  next  summer  to  see  him  again      as  i  watched  them  dance  i  started  to  shed  a  tear      in  those  4  minutes  it  was  like  i  could  remember  every  minute  we  spent  together      as  happy  as  i  am  for  him    i  know  deep  down  things  will  never  be  the  same    yes  i  will  still  see  him  every  year  but  we  will  never  play  hide  and  seek  again    or  we  will  never  play  smash  bros  again    not  because  we  don  t  want  to    but  because  we  grew  up        i  love  you  jack,159,0.1648148148148148,1,last night cousins wedding watched cousin wife dance song got hit loads loads nostalgia remember coming georgia every summer remember playing hide seek great grandmothers house remember teaching play super smash bros remember crying every time left year meant wait next summer see watched dance started shed tear 4 minutes like could remember every minute spent together happy know deep things never yes still see every year never play hide seek never play smash bros want grew love jack
ZbZSe6N_BXs,UgxfJXgx5L1c3J9cQPR4AaABAg,magic  johnson  makes  a  quick  cameo,0,0.41666666666666663,1,magic johnson makes quick cameo
ZbZSe6N_BXs,Ugz9o6hwZB_u-bBr7Ch4AaABAg,this  song  brings  back  memories  of  both  despicable  me  and  the  skating  rink,18,0.0,0,song brings back memories despicable skating rink
ZbZSe6N_BXs,UgxD2Q9rW_Ip9fRfBgB4AaABAg,it's  november  5th    2021    let  s  see  who  s  listening  to  this  masterpiece,2,0.0,0,'s november 5th 2021 let see listening masterpiece
ZbZSe6N_BXs,Ugz9Bc4RAn6VKpdSQV54AaABAg,jyoti    well    just  wait  till  they  see  mine    keep  them  happy  till  we  get  there,0,0.8,1,jyoti well wait till see mine keep happy till get
ZbZSe6N_BXs,UgzJEOuNAPLuD_982NR4AaABAg,i  usually  listen  to  satanic  extreme  metal    but  man  is  this  awesome    3,0,0.20833333333333334,1,usually listen satanic extreme metal man awesome 3
ZbZSe6N_BXs,UgyGMEqnxiYZ_OEX1Kl4AaABAg,no  1b  views  is  a  crime  lul,1,0.0,0,1b views crime lul
ZbZSe6N_BXs,Ugzh6naIWvz0AJgfojZ4AaABAg,who  s  here  with  900m  views,3,0.0,0,900m views
ZbZSe6N_BXs,UgzHqnhyf-jFuFqlVKB4AaABAg,i    love  this  song  it  does  make  me    happy,1,0.65,1,love song make happy
ZbZSe6N_BXs,UgzUEgCfRlczWrZAb5Z4AaABAg,7  years  to  music        wow    this  time  is  fast,0,0.15000000000000002,1,7 years music wow time fast
