Video ID,Comment ID,comments
MwpMEbgC7DA,UgzjXJnggv97NlpQHNF4AaABAg,If  I  could  explain  my  inner  self  with  one  song
MwpMEbgC7DA,UgwlGbOP6s77WeP0FaR4AaABAg,Came  from  Kennedy  studio  s  Severus  Snape  video      sigh      Amazing  video  and  now  in  love  with  this  song  
MwpMEbgC7DA,UgzyrJ2KfSmopCz-OpV4AaABAg,We  gotta  get  this  song  to  1B  views  we  can't  let  it  die
MwpMEbgC7DA,UgxwYinuzwAnp-2SSUp4AaABAg,if  you  have  tears'prepare  to  shed  
MwpMEbgC7DA,Ugwk7vL1AtdlZKqRLU54AaABAg,not  gonna  lie  to  yall  i  used  to  think  this  was  austin  butler's  alter  ego
MwpMEbgC7DA,UgxHMfIs1WjtTnFho_h4AaABAg,just  realised  this  was  8  years  ago  
MwpMEbgC7DA,UgzTQ6YtzVI_G6ckqER4AaABAg,Elena    Promise  me  this  is  forever    Damon    I  promise    The  VAMPIRE  DIARIES
MwpMEbgC7DA,UgwRRE2Vp-hmuAqWIPF4AaABAg,she  is  the  best  
MwpMEbgC7DA,UgzOXem-O4JXTK9BT4d4AaABAg,to  the  person  who's  currently  taking  their  time  to  read  this    i  see  it      i  hear  it      your  pain  i  can  see  and  hear  it    i'm  proud  that  you  held  yourself  together        you'll  realize          sooner  or  later  that  there's  hope  even  if  your  brain  tells    you  there  isn't  you're  allowed  too  feel  messed  up  and  inside        out  but  it  doesn't  mean  you're  defective  it  just  means    you're  human        a  human  being  can  survive  almost  anything  stop      being  unhappy  with  yourself  you're  perfect  stop  wishing  you      looked  like  some  else  or  wishing  people  liked  you  as  much  as    they  like  someone  else  stop  trying  to  get  attention  from  those        who  hurt  you      stop  hating  your  body      your  face      your  person  ality      your  quirks  i  love  them  without  those  things  you      wouldn't  be  you      and  why  would  you  want  to  be  anyone  else  be    confident  with  who  you're  smile  it'll  draw  people  in  if  anyone    hates  on  you  because  you  are  happy  with  yourself  say  screw  it        your  happiness  will  not  depend  on  others  anymore  you're  happy    because  you  love  who  you're      you  love  your  flaws      you  love        your  imperfections  they  make  you      you      i  love  you  have  a  great    week    3
MwpMEbgC7DA,UgzK6_ajsh0jkASqh1d4AaABAg,This  song  are  to  good  to  be  hearing
MwpMEbgC7DA,UgwccgisdyrhYI_7eSd4AaABAg,Someone    british  singers  loses  their  british  accent  while  singing  Tom  Odell    Hold  my  tears
MwpMEbgC7DA,UgxZI5DyednsSTP6FrV4AaABAg,Reminds  me  of  a  girl  I  never  had      
MwpMEbgC7DA,UgwttClBnOmNKdBdWQB4AaABAg,  promise  me  this  is  forever        i  promise          DELENA  
MwpMEbgC7DA,UgwEFa8B-RTsOR5n3IJ4AaABAg,This  is  the  only  song  that  actually  almost  made  me  kinda  cry  and  I  ain  t  a  crier  wtf
MwpMEbgC7DA,UgzZn2eLJTL0E4aLFWV4AaABAg,i  visit  the  masterpiece  everyday  and  never  pay  the  money      
MwpMEbgC7DA,UgwmwIEBoTMa9IadJOl4AaABAg,I  just  started  going  in  high  school  when  this  song  came  out  and  now  i  am  24    soon  25    Life  is  strange
MwpMEbgC7DA,Ugy7vpLWM56w4qcmUap4AaABAg,he  made  this  song  but  yall  decided  to  go  cry  at  driver  s  license
MwpMEbgC7DA,UgwH-ccxG56201zc4Pl4AaABAg,oh  bro  this  song  touches  me  so  much      m
MwpMEbgC7DA,UgxMRQG_beyfpOIqWOl4AaABAg,Better  than  classical  
MwpMEbgC7DA,UgxVYON3fUcYaUlldqN4AaABAg,im  crying  rn  
MwpMEbgC7DA,UgzX466UgOPfFynhdOt4AaABAg,On  another  love  
MwpMEbgC7DA,Ugxn1XF0t-pgykXBFzh4AaABAg,This  song  takes  me  to  a  place  that  s  hard  to  describe    It  s  a  feeling  of  sorrow    euphoria  and  a  feeling  of  finally  understaning  emotions
MwpMEbgC7DA,UgxuS_79btDRSAwqzCd4AaABAg,The  song  is  about  one  sided  love  
MwpMEbgC7DA,UgwtC1B729l8K6JKQ994AaABAg,Music    in  2012    Me    Know  it  after  10  years    Thanks  Tiktok  
MwpMEbgC7DA,Ugzubahq4teEGeoKvq94AaABAg,This  song  
MwpMEbgC7DA,UgxGpaRyAiymhtob3xp4AaABAg,Best  sad  song  ever  and  that  s  fact
MwpMEbgC7DA,Ugwt2BLyNUpCTsKLBQZ4AaABAg,Parents    F  ck  you    my  child  is  completely  fine  Child      cries  to  this  song  on  repeat  at  2  am  
MwpMEbgC7DA,UgyzpezjwW9Id1b7wpR4AaABAg,9  years  ago      Then  here  we  are  again      
MwpMEbgC7DA,UgzG4jq1trBsx7i3t1J4AaABAg,Back  then  I  couldn't  feel  the  lyrics      
MwpMEbgC7DA,Ugw0LMOqRoySCUIVdMB4AaABAg,3  12      my  soul  is  left  the  chat    
MwpMEbgC7DA,UgxkiXzbyIkaWgv5r6d4AaABAg,On  another  love  
MwpMEbgC7DA,UgzNmMMKujq6QhUuzvd4AaABAg,2021  anyone    This  song  will  never  get  old  
MwpMEbgC7DA,Ugw59hNIYFWO6i9gDHh4AaABAg,Lyrics    I  wanna  take  you  somewhere  so  you  know  I  care  But  it's  so  cold  and  I  don't  know  where  I  brought  you  daffodils  in  a  pretty  string  But  they  won't  flower  like  they  did  last  spring    And  I  wanna  kiss  you    make  you  feel  alright  I'm  just  so  tired  to  share  my  nights  I  wanna  cry  and  I  wanna  love  But  all  my  tears  have  been  used  up    On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up    Oh  oh  Oh  oh  oh  oh  oh  oh  Oh  oh  oh  oh  oh  oh    And  if  somebody  hurts  you    I  wanna  fight  But  my  hand's  been  broken    one  too  many  times  So  I'll  use  my  voice    I'll  be  so  fucking  rude  Words  they  always  win    but  I  know  I'll  lose    And  I'd  sing  a  song    that'd  be  just  ours  But  I  sang  'em  all  to  another  heart  And  I  wanna  cry    I  wanna  learn  to  love  But  all  my  tears  have  been  used  up    On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up    Oh  oh      Oh    need  a  love    now    my  heart  is  thinking  of    I  wanna  sing  a  song    that'd  be  just  ours  But  I  sang  'em  all  to  another  heart  And  I  wanna  cry    I  wanna  fall  in  love  But  all  my  tears  have  been  used  up    On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  oh  oh    oh
MwpMEbgC7DA,UgwqYO8hsNEKDel3lyl4AaABAg,1  30      2  40  perfection
MwpMEbgC7DA,Ugy_YR2J2L7t2LFpJMZ4AaABAg,PROMISE  ME  THIS  IS  FOREVER
MwpMEbgC7DA,Ugx6L_Dp1PrPh1QP5t94AaABAg,October  2021  and  I  m  listening  this  song  everywhere    Are  you  too  
MwpMEbgC7DA,UgyTDhcN6wgcuT73sgl4AaABAg,People  were  not  ready  for  this  masterpiece  8  years  ago    
MwpMEbgC7DA,Ugww2R15dVW68ev7HJt4AaABAg,I  m  at  a  point  where  I  know  this  lyrics  better  than  he  does    So  you  can  just  don  t  ask  me    I  m  NOT  ok  
MwpMEbgC7DA,UgykB3poFySZM16ZKWR4AaABAg,After  8  years    I  finally  understand  the  lyrics    Deam      
MwpMEbgC7DA,Ugxb3djR035hoCh9HPN4AaABAg,Dear  parents    just  because  your  child  is  smiling  at  their  phone    doesn't  mean  they  have  boyfriend  or  girlfriend    they  are  just  watching  this  masterpiece
MwpMEbgC7DA,Ugz8_wfwJUWSD4bi8rd4AaABAg,Anyone  knows  how  to  get  out  of  this  sadness    i  feel  so  lost      
MwpMEbgC7DA,UgxjnZFGks7rSmQCLQV4AaABAg,I  refuse  to  believe  this  song  was  released  9  years  ago
MwpMEbgC7DA,UgxZqO-iiR0ztYUlWM14AaABAg,  Promise  me  this  is  forever          Promise        what  a  moment          will  always  be  history    3
MwpMEbgC7DA,Ugz_zSjJjXFVeYYtNAx4AaABAg,I  love  this  song  
MwpMEbgC7DA,UgwkyC1FaJUucWkERZx4AaABAg,Beatiful  music  nothing  else
MwpMEbgC7DA,UgwNx7fdHDBG3QERFTV4AaABAg,ok  but  imagine  how  hurt  the  singer  is  at  the  point  he  literally  made  a  song  that  made  us  cry    
MwpMEbgC7DA,UgyVklbjR98S6lc1zpp4AaABAg,My  Heart  
MwpMEbgC7DA,UgxbOR0i0_58Sou7K-14AaABAg,Don't  worry      you  are  not  the  only  one  listening  to  this  masterpiece  in  August    September    2021                    
MwpMEbgC7DA,UgweVDK1h9HSggw-E5B4AaABAg,I  don't  know  why  but  this  music  motivate  me
MwpMEbgC7DA,UgwCVnTo6WNOK9MRYXF4AaABAg,the  song    8  years  ago  the  comments    a  week  ago      everyone  is  just  broken      but  never  forget  that  you  re  loved    yeah  I  don  t  know  you  but  remember  I  love  you  okay  
MwpMEbgC7DA,UgyZtk9Y-yEanHP4g6t4AaABAg,Did  you  really  get  over  her  
MwpMEbgC7DA,UgwkmVJeMOeB-G1jih54AaABAg,I'm  back  to  hear  this  song              and  yes  it  is  2021
MwpMEbgC7DA,UgytOqd1YXRb7spVxuR4AaABAg,2021  the  best  song  ever
MwpMEbgC7DA,Ugjs8e-KImdWLngCoAEC,This  song  makes  me  nostalgic  for  a  love  that  I've  never  even  had  
MwpMEbgC7DA,UgzCKpLvxaCY_YlHGmt4AaABAg,Talk    talk    i  always  yawn  when  i'm  interested  
MwpMEbgC7DA,Ugyxaekdec8YE7xJzlx4AaABAg,  i  wanna  take  you  somewhere  so  you  know  i  care    but  it's  so  cold  and  i  don't  where  
MwpMEbgC7DA,Ugyoii6mitsDoUxf5Mh4AaABAg,the  school  depresions  are  real
MwpMEbgC7DA,UgxGYCjlsRLK8t3LjGN4AaABAg,It's    September  2021    let's  see  how  many  legends  are  listening  to  this  masterpiece    
MwpMEbgC7DA,Ugw17TZYytmJFGI59RR4AaABAg,omg  i  love  this  song
MwpMEbgC7DA,UgyoFOuJHVVNjAr_6Q94AaABAg,You  can't  lie    we  all  cried  while  listening  to  this
MwpMEbgC7DA,UgyLmYfCdaLBV6CSWLZ4AaABAg,Masterclass  
MwpMEbgC7DA,UgzAOJ9NqYixqy9ixjR4AaABAg,The  way  it  gets  louder  when  he  s  getting  more  emotional  makes  me  love  this  song  so  much  it  s  like  as  he  s  singing  he  s  realising  his  situation  sadness  is  turning  to  anger  ughhh  love  this  such  a  master  piece
MwpMEbgC7DA,Ugxhs4GpJmhmgFG4dH14AaABAg,How  rich  that  moment  when  your  life  comes  to  music  like  this    what  memories  come  to  my  mind
MwpMEbgC7DA,UgypncYH_HD5eRXqr654AaABAg,He  didn't  listen  to      The  weeknds    advice    save  your  tears  for  another  day    song      Save  your  tears'  
MwpMEbgC7DA,UgxeqD-KGInTkN38p9J4AaABAg,Words  always  win  
MwpMEbgC7DA,UgwR6F8boUZEp9ZBHpZ4AaABAg,i  love  this  song  smmm
MwpMEbgC7DA,UgxQVw46r1z5f-CXgMV4AaABAg,Legends  watch    this  in  2030
MwpMEbgC7DA,UgwfVfmVTlFF0hCP_V14AaABAg,Perfect  music  and  video
MwpMEbgC7DA,Ugw2k2AYkCzpDimqQhF4AaABAg,wanna  take  you  somewhere  so  you  know  I  care  But  it's  so  cold  and  I  don't  know  where  I  brought  you  daffodils  in  a  pretty  string  But  they  won't  flower  like  they  did  last  spring    And  I  wanna  kiss  you    make  you  feel  alright  I'm  just  so  tired  to  share  my  nights  I  wanna  cry  and  I  wanna  love  But  all  my  tears  have  been  used  up    On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up    Oh  oh  Oh  oh  oh  oh  oh  oh  Oh  oh  oh  oh  oh  oh    And  if  somebody  hurts  you    I  wanna  fight  But  my  hand's  been  broken    one  too  many  times  So  I'll  use  my  voice    I'll  be  so  fucking  rude  Words  they  always  win    but  I  know  I'll  lose    And  I'd  sing  a  song    that'd  be  just  ours  But  I  sang  'em  all  to  another  heart  And  I  wanna  cry    I  wanna  learn  to  love  But  all  my  tears  have  been  used  up    On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up    Oh  oh    I  wanna  sing  a  song    that'd  be  just  ours  But  I  sang  'em  all  to  another  heart  And  I  wanna  cry    I  wanna  fall  in  love  But  all  my  tears  have  been  used  up    On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  oh  oh    oh
MwpMEbgC7DA,UgyFp6IrNJefDZnabTN4AaABAg,This  song  makes  me  want  to  cry  while  dancing  and  screaming  in  the  rain  in  the  middle  of  the  night  with  every  single  broken  people  of  earth
MwpMEbgC7DA,UgxeZpTg1iBi1-OiWo54AaABAg,I  love  the  music
MwpMEbgC7DA,UgxJFbrK6oat743uoOd4AaABAg,I  find  you  in  every  song    A
MwpMEbgC7DA,UgyzJOZ9_GE-PXV7wsZ4AaABAg,  Promise  me  this  is  forever                              I  promise    
MwpMEbgC7DA,UgwgvfHMi2AAA5VNO994AaABAg,Am  I  reading  this  video  correct  when  I  say  that  it  seems  she  is  pissed  because  of  her  breaking  up  with  him  and  he  does  not  show  any  emotions  whatsoever    
MwpMEbgC7DA,UgziuKsYfnvM-XM6e9x4AaABAg,Is  the  perfec  song  uwu
MwpMEbgC7DA,UgzFqax0UrgAr_lYpVF4AaABAg,2012    i'm  crying  2020    still  crying  edit      2021    still  crying
MwpMEbgC7DA,UgyImYhYTZoEvVVzPgZ4AaABAg,Cant  believe  it's  almost  9  years    
MwpMEbgC7DA,UgyqB7aXR3blKgBF3OF4AaABAg,i  donno  wheather  im  sad  while  listening  or  it  makes  me  sad  while  listening  
MwpMEbgC7DA,UgxdTG3rJbqJRfUs1at4AaABAg,Pov    you're  9  years  later    
MwpMEbgC7DA,UgwAKgkaTFpfu3IVT-94AaABAg,PLEASE  GOD  DONT  LET  TIK  TOK  GET  THIS  SONG
MwpMEbgC7DA,UgxKoebrfCXw6SZY2GN4AaABAg,I  find  myself  here  at  the  end  of  every  day
MwpMEbgC7DA,UgyW_MMag83OCErMakh4AaABAg,Wow    has  this  song  suddenly  exploded  for  some  reason    I'm  sure  there  weren't  300  million  views  the  last  time  I  was  here
MwpMEbgC7DA,Ugw4lwcJcUC6dGtORSp4AaABAg,I  m  living  this  song  now    Jesus
MwpMEbgC7DA,UgwXYnFFqbNpZGxMV154AaABAg,Who  broke  his  heart                
MwpMEbgC7DA,Ugx8Zo_ha9hkTOwEQgV4AaABAg,The  best  song  ever
MwpMEbgC7DA,UgxnR_uAy1y3kf1zzdl4AaABAg,Elena      Promise  me  this  is  forever        Damon      I  promise        Me    
MwpMEbgC7DA,Ugxhu2FVMU45AEF1QVJ4AaABAg,I'm  just  asking  the  51K  dislikers    Why  
MwpMEbgC7DA,UgyN2lZmrBMVhc5biZ14AaABAg,This  kinda  stuff  is  so  cool    Not  many  famous  musicians  are  grounded  like  this  and  truly  care  about  their  fans    Very  cool  
MwpMEbgC7DA,Ugw4MGyo4IYNt-G1mYx4AaABAg,Its  been    8  years
MwpMEbgC7DA,Ugzm5jPpelN0Gjwlwb14AaABAg,For  4  minutes  the  world  was  ok    
MwpMEbgC7DA,UgzHUxWbIzdyG19SOE94AaABAg,Imagine  how  many  people  are  listening  to  this  with  you  rn    sharing  the  same  thoughts  pain  and  sadness    we  all  are  connected  to  eachother  in  someway  or  another  
MwpMEbgC7DA,UgzSGiqODPCD_i7RtAx4AaABAg,i  need  other  songs  with  the  same  vibe    do  you  know  some  
MwpMEbgC7DA,Ugyp94oDkj6ocKEtlsl4AaABAg,Only  few  now  he  his  legend  
MwpMEbgC7DA,UgxRvoXyC0SUd4b3P9d4AaABAg,Thenk  you  for  crying  me
MwpMEbgC7DA,UgySSzgWFfpDF_Tr0BJ4AaABAg,How  I  didn't  knew  about  this  song  back  in  2012  
MwpMEbgC7DA,UgztlQGZy2wdtrm_D8N4AaABAg,8  years  later    if  you're  watching  this    you're  a  legend  
MwpMEbgC7DA,Ugw-3Goy3M0yB8Aygdd4AaABAg,                      and  nice  work
MwpMEbgC7DA,UgzNCcuHdJhWK7nH2qR4AaABAg,Deadmau5      The  Veldt    That  was  a  good  trick  Tom  
MwpMEbgC7DA,UgxV4LmdkzZwdQtknk14AaABAg,There  is  nothing  is  fine    like  what  I  say    
MwpMEbgC7DA,Ugz4-xtqsCeRXkfOsAt4AaABAg,This  song  sounds  a  way  different  when  you're  sad  
MwpMEbgC7DA,Ugz1CBz2TZX9zyVz9px4AaABAg,Who  s  here  just  because  they  have  a  good  music  taste                Jk  we  re  all  depressed  
MwpMEbgC7DA,UgyWuD0Q5TtRCQCKxWV4AaABAg,I  try  every  day  
MwpMEbgC7DA,Ugw9qVN2PcsXjadV-uJ4AaABAg,Another  love
MwpMEbgC7DA,Ugz-ieq0een5qnld_8B4AaABAg,This  is  the  type  of  song  that  I  listen  to  with  my  headphones  on  a  rainy  day    in  the  car    while  staring  out  the  window  and  crying    while  my  parents  look  at  me  in  the  rearview  mirror  as  they  wonder  what  the  hell  did  they  bring  into  this  world  
MwpMEbgC7DA,UgxUoNdzKk0Oy9EEBP54AaABAg,Voglio  portarti  da  qualche  parte  cos    sai  che  mi  interessa    I  wanna  take  you  somewhere  so  you  know  I  care      Ma  fa  cos    freddo  e  non  so  dove    But  it's  so  cold  and  I  don't  know  where      Ti  ho  portato  narcisi  in  una  bella  stringa    I  brought  you  daffodils  in  a  pretty  string      Ma  non  fioriranno  come  hanno  fatto  la  scorsa  primavera  But  they  won't  flower  like  they  did  last  spring  E  voglio  baciarti    farti  sentire  bene    And  I  wanna  kiss  you    make  you  feel  alright      Sono  solo  cos    stanco  di  condividere  le  mie  notti    I'm  just  so  tired  to  share  my  nights      Voglio  piangere  e  voglio  amare    I  wanna  cry  and  I  wanna  love      Ma  tutte  le  mie  lacrime  sono  state  consumate  But  all  my  tears  have  been  used  up  Su  un  altro  amore    un  altro  amore    On  another  love    another  love      Tutte  le  mie  lacrime  sono  state  usate    All  my  tears  have  been  used  up      Su  un  altro  amore    un  altro  amore    On  another  love    another  love      Tutte  le  mie  lacrime  sono  state  usate    All  my  tears  have  been  used  up      Su  un  altro  amore    un  altro  amore    On  another  love    another  love      Tutte  le  mie  lacrime  sono  state  usate  All  my  tears  have  been  used  up  Oh    oh    Oh  oh      Oh  oh  oh  oh  oh  oh    Oh  oh  oh  oh  oh  oh      Oh  oh  oh  oh  oh  oh  Oh  oh  oh  oh  oh  oh  E  se  qualcuno  ti  ferisce    voglio  combattere    And  if  somebody  hurts  you    I  wanna  fight      Ma  la  mia  mano      stata  rotta    una  volta  di  troppo    But  my  hand's  been  broken    one  too  many  times      Quindi  user    la  mia  voce    sar    cos    fottutamente  maleducato    So  I'll  use  my  voice    I'll  be  so  fucking  rude      Le  parole  vincono  sempre    ma  so  che  perder    Words  they  always  win    but  I  know  I'll  lose  E  canterei  una  canzone    sarebbe  solo  nostra    And  I'd  sing  a  song    that'd  be  just  ours      Ma  li  ho  cantati  tutti  a  un  altro  cuore    But  I  sang  'em  all  to  another  heart      E  voglio  piangere    voglio  imparare  ad  amare    And  I  wanna  cry    I  wanna  learn  to  love      Ma  tutte  le  mie  lacrime  sono  state  consumate  But  all  my  tears  have  been  used  up  Su  un  altro  amore    un  altro  amore    On  another  love    another  love      Tutte  le  mie  lacrime  sono  state  usate    All  my  tears  have  been  used  up      Su  un  altro  amore    un  altro  amore    On  another  love    another  love      Tutte  le  mie  lacrime  sono  state  usate    All  my  tears  have  been  used  up      Su  un  altro  amore    un  altro  amore    On  another  love    another  love      Tutte  le  mie  lacrime  sono  state  usate  All  my  tears  have  been  used  up  Oh    oh  Oh  oh  Voglio  cantare  una  canzone    sarebbe  solo  nostra    I  wanna  sing  a  song    that'd  be  just  ours      Ma  li  ho  cantati  tutti  a  un  altro  cuore    But  I  sang  'em  all  to  another  heart      E  voglio  piangere    voglio  innamorarmi    And  I  wanna  cry    I  wanna  fall  in  love      Ma  tutte  le  mie  lacrime  sono  state  consumate  But  all  my  tears  have  been  used  up  Su  un  altro  amore    un  altro  amore    On  another  love    another  love      Tutte  le  mie  lacrime  sono  state  usate    All  my  tears  have  been  used  up      Su  un  altro  amore    un  altro  amore    On  another  love    another  love      Tutte  le  mie  lacrime  sono  state  usate    All  my  tears  have  been  used  up      Su  un  altro  amore    un  altro  amore    On  another  love    another  love      Tutte  le  mie  lacrime  sono  state  consumate  oh  oh    oh  All  my  tears  have  been  used  up  oh  oh    oh
MwpMEbgC7DA,UgwapIllcuPGIWTZxSh4AaABAg,Tom  Odell  is  not  just  a  singer    he  is  a  feeling  
MwpMEbgC7DA,Ugzd7KTOt6ndT3JHQZp4AaABAg,339M  views      what  a  legend  
MwpMEbgC7DA,UgwjONXF1Z1K0WxmWPt4AaABAg,My  favorite  part  is  0  01      4  08
MwpMEbgC7DA,Ugz9kA1V98vphCNJOJ14AaABAg,This  song  never  gets  old  
MwpMEbgC7DA,UgwASKiZ-QrEvZSGNIx4AaABAg,At  2  04  it  looks  like  they  deliberately  had  her  cover  his  mouth  as  he  didn't  know  whether  to  sing  'fucking  rude'  or  'damn  rude'  as  he  does  in  a  lot  of  clean  versions      Didn't  stop  the  'fuck  you'  at  2  26  though
MwpMEbgC7DA,Ugxkr3WdBWmyt4j52gN4AaABAg,This  song          
MwpMEbgC7DA,UgyQ8nbfVIGlWUXde954AaABAg,Why  this  song  is  soo  good    
MwpMEbgC7DA,Ugwh0idBug5zhnyxb8N4AaABAg,HOW  am  I  just  hearing  this  song      HOW    
MwpMEbgC7DA,UgyA_Eu8LVju_VfOC6p4AaABAg,I  can't  believe  that  a  masterpiece  like  this  only  became  famous  after  9  years    Tom  u've  saved  my  life      
MwpMEbgC7DA,Ugwf6Ermphuo7L8xJJZ4AaABAg,It's  too  sad  
MwpMEbgC7DA,UgzlnYDlmsGTnyoiQLJ4AaABAg,It  doesn't  matter  if  it  was  made  8  yrs  ago  its  still  the  best  song  of  2021  
MwpMEbgC7DA,UgxgDEf6itETEYpYSjR4AaABAg,this  is  about  a  man  who  consumed  all  his  love  on  a  the  wrong  person      he  has  it  all  the  girl  she  loves  him  its  there  it  is  real      but  he  is  stuck  in  a  diffrent  dimension  the  past      loving  and  waiting  for  something  else              haha  once  you  get  older      teenage  bullshit  flies  by  you      but  still  good  song    
MwpMEbgC7DA,Ugyldmrf93aULP6-hMZ4AaABAg,Sometimes  you  just  shut  up  because  the  song  says  it  all  for  you        
MwpMEbgC7DA,Ugz01ZQwAo0qWAcZTm94AaABAg,If  you  listening  to  this  in  2021      you're  a  legend        AND  LEGEND'S  NEVER  Die  
MwpMEbgC7DA,UgySCgDr12xYSBi6_dt4AaABAg,This  Song  is  Crazy
MwpMEbgC7DA,UgzPs9ZCb0LqPJPWYoB4AaABAg,1  35  hits    the  music  is  just  wow
MwpMEbgC7DA,UgxkvqGbMNjD1b6NqJh4AaABAg,Miss  those  times    0  tik  tok    0  fornite    0  mumble  rap  0  YouTube  shorts
MwpMEbgC7DA,UgiV_FgVakQthHgCoAEC,His  voice  makes  me  cry    So  beautiful  
MwpMEbgC7DA,UgyBSME0CVKTYiWLKFV4AaABAg,try  1  25  speed  that  shit  buzzin
MwpMEbgC7DA,UgxMiMcP6BrfRu8N7IF4AaABAg,I  Wanna  Cry  On  Another  Lovee                
MwpMEbgC7DA,UgwGh-wyDquIsJh0cmJ4AaABAg,Me        says  I  m  fine    Also  me  at  2am        listen  to  this  song  ugly  crying  
MwpMEbgC7DA,Ugzh9ROib52-R3MLAP14AaABAg,this  is  love
MwpMEbgC7DA,Ugww3pmCuj1KBtW4bUN4AaABAg,      promise  me  this  is  forever          I  promise    damn  that  hurts  
MwpMEbgC7DA,Ugyf0TMJRUMiyNRL7Ll4AaABAg,I  first  heard  this  from  vampire  diaries  
MwpMEbgC7DA,UgzTZiEUDl2LF4pFhUV4AaABAg,2021  anyone    I  got  shocked  when  I  saw  this  was  from  eight  8  years  ago
MwpMEbgC7DA,Ugz9slXioXkAQHnqk714AaABAg,Elena        promise  me  this  is  forever    Damon      i  promise  
MwpMEbgC7DA,UgxZ66SYgHbG2B9-g0t4AaABAg,My  ex  look  like  him  and  it  remind  me  of  him  more  and  more
MwpMEbgC7DA,UgzYTQB_mdZl2qENqX14AaABAg,I'm  not  crying      
MwpMEbgC7DA,UgwP9FcMnG6AOdZKBp54AaABAg,The  fact  that  this  song  leaves  you  empty  at  the  end  is  what  hurts  the  most  
MwpMEbgC7DA,Ugx46t9tppeSEnp9F3t4AaABAg,I  just  heard  my  gf  never  loved  me  and  she  cheating  well  i  dont  want  a  gf  anymore  just  sadness  and  a  boyfriend
MwpMEbgC7DA,UgzGbYWnklKDR2NhxZl4AaABAg,2021    justice  for  Cameron  herrin  it  was  an  accident
MwpMEbgC7DA,UgzZPlBbxpSncDOlBwh4AaABAg,I  love  how  I'm  not  the  only  one  who's  still  listening  to  this  iconic  song
MwpMEbgC7DA,UgzggvIDR2xWq0gNUlZ4AaABAg,That  s  simple  pain
MwpMEbgC7DA,UgjlsPabmi0tbngCoAEC,I'm  a  71  year  old  hard  core  rock  fan    and  I  don't  think  I've  ever  heard  a  more  beautiful  song      Thanks  for  posting  this  aural  gem  
MwpMEbgC7DA,UghBdx3npjdVzHgCoAEC,This  song  is  a  masterpiece  musically  and  lyrically    The  sense    the  feeling  it  conveys    the  inability  to  love  a  person  the  way  you'd  want    because  another  one  has  already  taken  the  most  of  you    you've  loved  another  already  too  much    clinged  cried    spent    The  drainage    Too  strong  of  a  feeling    Just        respect  
MwpMEbgC7DA,Ugz_LQ-eyrLYwAVazCB4AaABAg,Golf  4  1  9  TDI  Best  car  ever  with  that  Song
MwpMEbgC7DA,UgyCxv27N_DrA0mQq114AaABAg,I  love  this  song
MwpMEbgC7DA,UgxuhSdMTK7S0QoKtlZ4AaABAg,my  grandad  died  today    he  was  fighting  so  hard  but  he  couldn  t  do  it  anymore    my  heart  is  broken    i  feel  like  my  chest  is  gonna  rip  off  any  second    i  love  him  so  much    he  taught  me  to  be  strong      he  knew  that  one  day  i  would  need  the  strength  to  bear  his  loss          may  he  rest  in  peace
MwpMEbgC7DA,UgzNJ8kpz8mAC6mdCZF4AaABAg,2037  i  loved  this  song
MwpMEbgC7DA,UgxC8AcHsFp78g3M0DJ4AaABAg,It's  sad  cause  tik  tok  found  this  sing
