Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes,clean_comments,language
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,people be crying on drivers licsense when this song exists,UgxYIX1NG-1ms-PedC54AaABAg,30,3004,people be crying on drivers licsense when this song exists,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Where the hell was I in 2012 when this was released?? 🙃,Ugxc5YCkTdSguRKdqr14AaABAg,0,4,Where the hell was I in 2012 when this was released?? ,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,What a pleasure to understand this song 🙂,Ugx2kyT-HJM3rw3NVBd4AaABAg,0,0,What a pleasure to understand this song ,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I can never get enough of this song istg,Ugy4NorNHCg3HQUVFNR4AaABAg,0,0,I can never get enough of this song istg,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I'm sure you feel like me.. I just wish I could stop feeling my love for you.,UgwaoCeYKDMtSLu6c-14AaABAg,0,2,I'm sure you feel like me.. I just wish I could stop feeling my love for you.,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"2020: crying
2021: crying to hard
2021: crying with out feels
2021: crying, it can’t be better",Ugw1KEB5mGkeIuFMtoh4AaABAg,8,1785,"2020: crying
2021: crying to hard
2021: crying with out feels
2021: crying, it can’t be better",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,have been used up on another love all my tears   ı want to sing a song that'd be just ours😢 love,UgwkrC3LeADrsL8mRwJ4AaABAg,0,0,have been used up on another love all my tears   ı want to sing a song that'd be just ours love,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Slowed x reverbe of this aah... SUPER 🔥🔥,UgxbyRJ1oeHrfylEIbN4AaABAg,0,0,Slowed x reverbe of this aah... SUPER ,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"2012 singers be wilding 
what a good singing",Ugy2x3mayswakhRBQRJ4AaABAg,0,0,"2012 singers be wilding 
what a good singing",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I cry every time I listen to this song,UgzPSGYWj8tpsMilDkB4AaABAg,0,2,I cry every time I listen to this song,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,This song makes me feel sad about a relationship I never had,UgyqiiXvpY6eDrA2xG54AaABAg,13,1277,This song makes me feel sad about a relationship I never had,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"this song is so nostalgic, sad but good nostalgia",UgxEo2shbVYOBPxhS2R4AaABAg,0,0,"this song is so nostalgic, sad but good nostalgia",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"I wanna take you somewhere so you know I care
But it's so cold and I don't know where
I brought you daffodils in a pretty string
But they won't flower like they did last spring

And I wanna kiss you, make you feel alright
I'm just so tired to share my nights
I wanna cry and I wanna love
But all my tears have been used up

On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up

Oh oh
Oh oh oh oh oh oh
Oh oh oh oh oh oh

And if somebody hurts you, I wanna fight
But my hand's been broken, one too many times
So I'll use my voice, I'll be so fucking rude
Words they always win, but I know I'll lose

And I'd sing a song, that'd be just ours
But I sang 'em all to another heart
And I wanna cry, I wanna learn to love
But all my tears have been used up

On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up

Oh oh

I wanna sing a song, that'd be just ours
But I sang 'em all to another heart
And I wanna cry, I wanna fall in love
But all my tears have been used up

On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up oh oh, oh",UgzsNuWXwHlNcnhptK14AaABAg,0,4,"I wanna take you somewhere so you know I care
But it's so cold and I don't know where
I brought you daffodils in a pretty string
But they won't flower like they did last spring

And I wanna kiss you, make you feel alright
I'm just so tired to share my nights
I wanna cry and I wanna love
But all my tears have been used up

On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up

Oh oh
Oh oh oh oh oh oh
Oh oh oh oh oh oh

And if somebody hurts you, I wanna fight
But my hand's been broken, one too many times
So I'll use my voice, I'll be so fucking rude
Words they always win, but I know I'll lose

And I'd sing a song, that'd be just ours
But I sang 'em all to another heart
And I wanna cry, I wanna learn to love
But all my tears have been used up

On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up

Oh oh

I wanna sing a song, that'd be just ours
But I sang 'em all to another heart
And I wanna cry, I wanna fall in love
But all my tears have been used up

On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up oh oh, oh",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"If you're still watching this in 2021, you're a legend",UgyauW2I3ePiMpHYz0Z4AaABAg,65,5530,"If you're still watching this in 2021, you're a legend",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Tomorrow is the 9th year of the song😁time flys by🥺,UgxofBK8bqwx0I8fApV4AaABAg,0,0,Tomorrow is the 9th year of the songtime flys by,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,am I the only one that's want to know if he accepts this new love and forgets about the past or he is still in pain,Ugz1fc4iwcbKNkXvuf94AaABAg,0,0,am I the only one that's want to know if he accepts this new love and forgets about the past or he is still in pain,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"""All my tears have been used up""",UgwDDpHWSLijyZA9nlp4AaABAg,0,0,"""All my tears have been used up""",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"never in my life, I thought I'd end up relating to this song",UgweA1BdzOlJ4NEvbsR4AaABAg,0,0,"never in my life, I thought I'd end up relating to this song",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,its crazy how we’re all listening to the same song but thinking of a different person,Ugw3vHFuELz2T6pnlbl4AaABAg,25,2092,its crazy how we’re all listening to the same song but thinking of a different person,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,i still cant get over this song its unreal,UgzrkI74Nf2TLbjLlWh4AaABAg,0,0,i still cant get over this song its unreal,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"I feel like I wanna cry. But I cannot. 
I just cannot imagine this song playing at my funeral.
I just cannot imagine losing my parents.
I just cannot imagine losing my friends.",UgxhR3lWbV22WjYoh-h4AaABAg,0,25,"I feel like I wanna cry. But I cannot. 
I just cannot imagine this song playing at my funeral.
I just cannot imagine losing my parents.
I just cannot imagine losing my friends.",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I just remembered this song after a break up🙂💔,UgxN3IKmDAPm6b6mAcN4AaABAg,0,1,I just remembered this song after a break up,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,People be crying to drivers license when this song exists,UgzkFdVBv4tUeTwrygh4AaABAg,29,2992,People be crying to drivers license when this song exists,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Now this song has a meaning for me,Ugy9wW8rQXxEJDQgEkh4AaABAg,0,0,Now this song has a meaning for me,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"I just made a slowed down & reverbed version of this song, you can listen to it if you want!",UgxAtWURMVOtYG9AnLp4AaABAg,0,0,"I just made a slowed down & reverbed version of this song, you can listen to it if you want!",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I can't believe this song is 8 years old.,UgzHv-Ni1T-dQj_7hNd4AaABAg,25,5137,I can't believe this song is 8 years old.,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,All my tears used up.... On another song...,UgyBAky_D3fhqc9WY3N4AaABAg,0,0,All my tears used up.... On another song...,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"I remember once, me and my gf had some rough time, she sent me this song and said ""even through rough times, i will never leave you"". I started crying because there was no one in my life, who made me feel like someone, make me feel loved, and also how to really love someone. A year after it, she just wanted to quit the contact. Just suddenly, without a reason. I begged her not to leave, because she was and still is everything i have, my whole heart, my whole life. But she didnt want to stay, and so here i am. Listening to this song, and reminding me of her, and that day she sent me this song. i cry everytime i hear it, because i miss her so much.",Ugy82qoWxsSz0u_vZ0J4AaABAg,0,1,"I remember once, me and my gf had some rough time, she sent me this song and said ""even through rough times, i will never leave you"". I started crying because there was no one in my life, who made me feel like someone, make me feel loved, and also how to really love someone. A year after it, she just wanted to quit the contact. Just suddenly, without a reason. I begged her not to leave, because she was and still is everything i have, my whole heart, my whole life. But she didnt want to stay, and so here i am. Listening to this song, and reminding me of her, and that day she sent me this song. i cry everytime i hear it, because i miss her so much.",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I had no idea this song was THIS old ! Why did i never hear of this song sooner ?,Ugz4sH1gIDs5uAqCORJ4AaABAg,0,0,I had no idea this song was THIS old ! Why did i never hear of this song sooner ?,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"Who’s sad and still listening in June 2021, I will NEVER get tired of this masterpiece.",UgzCD5ScVZF1QLfiRAB4AaABAg,26,1998,"Who’s sad and still listening in June 2021, I will NEVER get tired of this masterpiece.",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,21.10.24 and before i well remember this song ..<3,UgzappdY39uEPpQsNG94AaABAg,0,1,21.10.24 and before i well remember this song ..<3,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,First song I listened to since I got to know I have depression.,UgwFzi0CaO3zNKT7aEd4AaABAg,0,1,First song I listened to since I got to know I have depression.,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,A Message to future generations. Don't let this song Die!,UgxhTXTTHRwZVZfnv4x4AaABAg,39,3531,A Message to future generations. Don't let this song Die!,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I still hear this song from past till now I still it reminds me the day he cheated on me idk 😭 I feel like I can't remove the memories that happened together he didn't feel me,Ugzden_lrDJFhgGEgDZ4AaABAg,0,0,I still hear this song from past till now I still it reminds me the day he cheated on me idk  I feel like I can't remove the memories that happened together he didn't feel me,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Can't believe I spent 8 years without realizing this song exist,UgynSn2SzbRo0MgyP0h4AaABAg,33,2856,Can't believe I spent 8 years without realizing this song exist,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"October 2021 🥺
This song so amazing!!❤",Ugza1c-b4K8eo8mRfn94AaABAg,0,0,"October 2021 
This song so amazing!!",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"-Promise me this is forever!
-I promise
💞Damon and Elena💞",UgxziqD9JjsP6w2q38p4AaABAg,0,0,"-Promise me this is forever!
-I promise
Damon and Elena",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Love this song from 2015 i heard for the first time until now still in 2021,Ugz4-EzQ0dUGedJoIWl4AaABAg,0,0,Love this song from 2015 i heard for the first time until now still in 2021,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"-Promise me this is forever .
-I promise .",Ugwuvy9mNctAex9QJl54AaABAg,40,3127,"-Promise me this is forever .
-I promise .",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,There's no way to play this song but on repeat.,Ugw_dh-U4VZDYJCRDKR4AaABAg,0,0,There's no way to play this song but on repeat.,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Remember people when we thought living as a teenager would be so cool and you'd be happy?,UgwI8fF3cofUg2-OfDt4AaABAg,29,1109,Remember people when we thought living as a teenager would be so cool and you'd be happy?,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Love this song…..,UgxXvnuzS_Qs_zVlgKh4AaABAg,0,0,Love this song…..,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,All my tears has been use up,UgymKarX_feOW5RXgfx4AaABAg,0,0,All my tears has been use up,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Only legends that grew up with this song can like,Ugwccd6orCvI3MIeq3N4AaABAg,0,3,Only legends that grew up with this song can like,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I love how everyone is suddenly discovering this song and he's finally getting the recognition he deserves,UgwRImj98HLoM9XiTX94AaABAg,11,2464,I love how everyone is suddenly discovering this song and he's finally getting the recognition he deserves,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Imagine can relate to this song 💀,UgxSub3rx9wF5_S-d7F4AaABAg,0,0,Imagine can relate to this song ,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,This song is about exhaustion. When you have nothing left in you.,UgyRmJ29Yy9rkPMMNKF4AaABAg,0,0,This song is about exhaustion. When you have nothing left in you.,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,lost 3 cats to a fire cried so much cant cry cant release it and its all just gonna build up,UgyHv8BKm1l3Db7R91Z4AaABAg,0,1,lost 3 cats to a fire cried so much cant cry cant release it and its all just gonna build up,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I cried all my tears to my friend william 'cause i loved him but he didn't,UgwHTyfbg1SgL-FuCKF4AaABAg,1,1,I cried all my tears to my friend william 'cause i loved him but he didn't,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"2012: cry
2020: still crying
Edit : 2021 still cry",UgySrMRUYTDDVmNf1wZ4AaABAg,68,9851,"2012: cry
2020: still crying
Edit : 2021 still cry",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I love the love ❤️,UgwZ3aqCiAXKet5JOlh4AaABAg,0,3,I love the love ,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"I was heartless, I forgive you a million times .....   :(",UgxNd1WL07ey_XI_5x54AaABAg,0,1,"I was heartless, I forgive you a million times .....   :(",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Another love.........,UgyqezoC9qduCncYe4N4AaABAg,0,2,Another love.........,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"2015: crying 
2016: crying
2017: crying 
2018: still crying
2019: cryig harder
2020: crying
2021: crying and hoping i will not feel the lyrics again",UgzzqTs2fl_K83wigSx4AaABAg,27,2563,"2015: crying 
2016: crying
2017: crying 
2018: still crying
2019: cryig harder
2020: crying
2021: crying and hoping i will not feel the lyrics again",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I love this song 💖,UgzvedbBWKK-V_joH114AaABAg,0,2,I love this song ,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,This man has created the best song to ever exsist.,Ugyv2XAvS321b25j7bx4AaABAg,16,945,This man has created the best song to ever exsist.,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Rest in peace ... Severus ... Snape🥲😭😢,UgxFV7ojJ3_ypWj63BJ4AaABAg,0,0,Rest in peace ... Severus ... Snape,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"this is forever Ana Lívia
I promise",UgwMfJM6npLvcX6mofJ4AaABAg,0,1,"this is forever Ana Lívia
I promise",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,another love<\3,Ugyazmg6uCcUyMRlgNJ4AaABAg,0,1,another love<\3,en
