Video ID,Comment ID,comments,Likes,polarity,pol_cat,stop_comments
MwpMEbgC7DA,Ugy3tVbrO-evWMIEPA54AaABAg,my  battery    1      me    listening  to  this  song      my  phone    i  will  wait,3381,0.0,0,battery 1 listening song phone wait
MwpMEbgC7DA,UgxNfYNL4oW2Wj6AG814AaABAg,this  is  my  song  when  i  want  to  cry,0,0.0,0,song want cry
MwpMEbgC7DA,Ugx8NaraK6Jz8cJ67ft4AaABAg,this  song  is  a  masterpiece,0,0.0,0,song masterpiece
MwpMEbgC7DA,Ugz66-fUekJqQk1sx9d4AaABAg,this  song,0,0.0,0,song
MwpMEbgC7DA,Ugz95hKSwJikBVuMj094AaABAg,your  gift  and  i    are  here  every  night,2,0.0,0,gift every night
MwpMEbgC7DA,UgwUzlZR-P8eRWaqVt94AaABAg,to  another  heart,1,0.0,0,another heart
MwpMEbgC7DA,UgyQq8AG3x13vSo8eOt4AaABAg,i  now  know  why  nietzsche  said  that    without  music    life  would  be  a  mistake,612,0.0,0,know nietzsche said without music life would mistake
MwpMEbgC7DA,UgxEi0hxcCewbbAbu9R4AaABAg,the  fact  people  are  crying  to  drivers  license  and  not  this,4012,-0.2,0,fact people crying drivers license
MwpMEbgC7DA,UgyH_vMpfEa71Exwtlt4AaABAg,i  love  this  song  cause  there  s  so  many  different  ways  you  can  interpret  it    the  way  i  interpret  it    and  i  don  t  know  how  it  was  made  to  be  interpreted  in  general    but  it  reminds  me  of  my  struggle  with  self  love    and  overthinking    and  depression    all  i  want  is  to  love  someone  and  those  things  make  it  nearly  impossible    i  feel  like  to  be  capable  of  loving  someone    you  have  to  be  able  to  love  yourself  first    or  accept  the  idea  that  you  are  lovable    so  the    another  love    he  s  singing  about  is  with  yourself,87,0.3166666666666667,1,love song cause many different ways interpret way interpret know made interpreted general reminds struggle self love overthinking depression want love someone things make nearly impossible feel like capable loving someone able love first accept idea lovable another love singing
MwpMEbgC7DA,UgxvWa38F9fCux-Ey554AaABAg,9  years  back  i  hated  this  song  look  at  me  now    vibing  it's  crazy  how  we  come  to  love  the  things  we  hate  with  time,1,-0.36,0,9 years back hated song look vibing 's crazy come love things hate time
MwpMEbgC7DA,Ugwyij_ttyYkLM9VdvV4AaABAg,this  song  makes  me  depressed,1,0.0,0,song makes depressed
MwpMEbgC7DA,UgwFzi0CaO3zNKT7aEd4AaABAg,first  song  i  listened  to  since  i  got  to  know  i  have  depression,1,0.25,1,first song listened since got know depression
MwpMEbgC7DA,UgyIwai3NwTa6n96bdx4AaABAg,when  the  lyrics  hit  home,0,0.0,0,lyrics hit home
MwpMEbgC7DA,Ugzm5jPpelN0Gjwlwb14AaABAg,for  4  minutes  the  world  was  ok,2,0.5,1,4 minutes world ok
MwpMEbgC7DA,UgyCxv27N_DrA0mQq114AaABAg,i  love  this  song,0,0.5,1,love song
MwpMEbgC7DA,UgxnR_uAy1y3kf1zzdl4AaABAg,elena      promise  me  this  is  forever        damon      i  promise        me,811,0.0,0,elena promise forever damon promise
MwpMEbgC7DA,UgwP7w_9NDoyh4S0kIR4AaABAg,i  love  you  so  much  and  love  you  lots  more  and  more  than  you  can  ever  imagine  how  much  joy,0,0.5,1,love much love lots ever imagine much joy
MwpMEbgC7DA,UgxbVw9p7yYyDcBFDkl4AaABAg,how  beautiful  this  song  is,2,0.85,1,beautiful song
MwpMEbgC7DA,Ugybk3mtUbcHtlMd_Mx4AaABAg,i  learnt  to  love  this  song  after  over  4  years    i  never  paid  attention  to  the  beauty  of  it,24,0.5,1,learnt love song 4 years never paid attention beauty
MwpMEbgC7DA,Ugy--z_OFUF3EWsS_ER4AaABAg,my  ex  hurted  me  so  much  that  i  feel  like  i  cant  ever  love  a  person  this  way  again,0,0.35,1,ex hurted much feel like cant ever love person way
MwpMEbgC7DA,UgyCOmFCj-Q_BvKw6sN4AaABAg,reasons  to  live          1    people  will  miss  you    2    you  wont  be  able  to  listen  to  music    3    your  pet  will  think  you  left  them    4    the  sensation  you  feel  in  the  car      5    eating  your  favorite  food    6    looking  at  the  snow    7    watching  your  favorite  movie  on  a  rainy  day    8    falling  in  love    9    walking  into  a  warm  room  on  cold  day    10    walking  into  a  cold  room  on  a  hot  day    11    the  smell  of  the  rain    12    the  smell  of  fresh  cut  grass    13    the  first  day  of  summer  break    14    you  wont  be  able  to    buy  the  gift  you've  always  wanted    15    it  will  get  better    16    the  cold  side  of  a  pillow    17    showering  after  a  long  day  at  the  beach    18    proving  people  wrong    19    watching  fireworks    20    you  wont  meet  your  favorite  celerity    21      you  cant  eat  your  favorite  food    22    you  cant  go  to  the  movies    23    people  will  find  new  topics  that  trigger  like  suicide    sh    etc      24    hugs    25    looking  up  at  a  clear  starry  sky  at  night    26    changing  more  lives  for  the  better    27    laughing  until  you  cry    28    you  were  meant  to  be  here    29    internet  friends  will  think  you  ghosted  them    30      no  more  tv  series    31    experience  life    32    traveling  to  your  dream  vacation      33    pulling  an  all  nighter    34    if  you  can  drive    screaming  in  your  car  at  night    35    that  feeling  after  you  finished  a  task    36    going  to  bed  after  a  long  day    37    holidays      38    big  breakfast  buffets      39    youtube  videos    40    sleeping  in    41    steamy  hot  showers    42    going  food  shopping  getting  whatever  you  want    43    taking  nice  baths    44    dancing  in  the  rain    45    your  moms  smile    46  sledding    47      no  more  concerts    48    what  if  heaven  isn't  real    49    finding  your  soulmate  who  loves  you    50    that  feeling  you  get  when  someone  likes  you    51    eating  mcdonalds  fries      52    pets  or  animals  to  cuddle    they  don't  know  what's  going  on      53    inside  jokes  being  forgotten    54    people  will  have  access  to  your  things  on  your  phone    55      you  will  have  lost  the  battle    56      a  real  smile    57    feeling  loved    58      opening  gifts    59      scratching  an  itch    60    the  smell  and  feeling  of  fresh  laundry    61    making  a  baby  laugh    62      something  you  were  nervous  about  getting  canceled      63    finding  money    64    holding  hands    65    watching  cringe  movies    66    decorating  for  the  holidays    67    baby  farm  animals    68    never  being  able  to  meet  a  celebrity  in  the  streets  for  the  first  time  or  again    69    sleepovers    70    family  reunions      71    making  scenarios  in  your  head  to  fall  asleep    72    new  years    73    wearing  fuzzy  socks    74    taking  a  deep  breath  outside    75      your  imagination    76    the  look  of  a  clean  house    77    going  on  a  cruise    78    climbing  trees    79    people  cheering  for  you    80    trying  not  to  laugh  at  3  am    81    waking  up  to  the  smell  of  breakfast    82    shifting    83    what  if  after  you  die    its  not  what  you  thought  it  would  be  like    84      kids  getting  yelled  at  by  a  sub    85    substitute  teachers    86    the  feeling  after  you  complement  someone    87    someone  complementing  you    88    feeling  clean  after  a  shower    89      your  fav  series  book  or  show    etc  coming  back    90    kisses    91    doing  a  stupid  art  project    92      finally  getting  your  life  together    93    celebs  not  knowing  the  impact  they  had  on  your  life    94    feeling  productive    95    that  first  few  bites  of  gum    96    finding  something  you  lost  a  while  ago    97    help  someone  find  something    98    i  care    i  dont  know  you  but  i  care    99    you  will  get  there    100    im  here    text  me  if  you  need  to  talk  to  someone    8564433735  i  love  you          if  you  need  immediate  help                          all  suicide  hotline  numbers  if  you  need  someone  to  talk  to                      argentina      5402234930430                  australia    131114                  austria    142    for  children  and  young  people    147                  belgium    106                  bosnia      herzegovina    080  05  03  05                  botswana    3911270                  brazil    188  for  the  cvv  national  association                  canada    1    833    456    4566    5147234000                    montreal      18662773553    outside  montreal                    croatia    014833888                  denmark      4570201201                  egypt    7621602                  estonia    3726558088                    russian  3726555688                  finland    010  195  202                  france    0145394000                  germany    08001810771                  holland    0900767                  hong  kong      852  2382  0000                  hungary    116123                  india    8888817666                  ireland      44058457909090                  italy    800860022                  japan      810352869090                  mexico    5255102550                  new  zealand    0800543354                  norway      4781533300                  philippines    028969191                  poland    5270000                  portugal    21  854  07  40  8      96  898  21  50                  russia    0078202577577                  spain    914590050                  south  africa    0514445691                  sweden    46317112400                  switzerland    143                  united  kingdom    08457909090                  usa    18002738255                  veterans    crisis  line    1  800  273  8255    text  383255,477,0.1675242995997713,1,reasons live 1 people miss 2 wont able listen music 3 pet think left 4 sensation feel car 5 eating favorite food 6 looking snow 7 watching favorite movie rainy day 8 falling love 9 walking warm room cold day 10 walking cold room hot day 11 smell rain 12 smell fresh cut grass 13 first day summer break 14 wont able buy gift 've always wanted 15 get better 16 cold side pillow 17 showering long day beach 18 proving people wrong 19 watching fireworks 20 wont meet favorite celerity 21 cant eat favorite food 22 cant go movies 23 people find new topics trigger like suicide sh etc 24 hugs 25 looking clear starry sky night 26 changing lives better 27 laughing cry 28 meant 29 internet friends think ghosted 30 tv series 31 experience life 32 traveling dream vacation 33 pulling nighter 34 drive screaming car night 35 feeling finished task 36 going bed long day 37 holidays 38 big breakfast buffets 39 youtube videos 40 sleeping 41 steamy hot showers 42 going food shopping getting whatever want 43 taking nice baths 44 dancing rain 45 moms smile 46 sledding 47 concerts 48 heaven n't real 49 finding soulmate loves 50 feeling get someone likes 51 eating mcdonalds fries 52 pets animals cuddle n't know 's going 53 inside jokes forgotten 54 people access things phone 55 lost battle 56 real smile 57 feeling loved 58 opening gifts 59 scratching itch 60 smell feeling fresh laundry 61 making baby laugh 62 something nervous getting canceled 63 finding money 64 holding hands 65 watching cringe movies 66 decorating holidays 67 baby farm animals 68 never able meet celebrity streets first time 69 sleepovers 70 family reunions 71 making scenarios head fall asleep 72 new years 73 wearing fuzzy socks 74 taking deep breath outside 75 imagination 76 look clean house 77 going cruise 78 climbing trees 79 people cheering 80 trying laugh 3 81 waking smell breakfast 82 shifting 83 die thought would like 84 kids getting yelled sub 85 substitute teachers 86 feeling complement someone 87 someone complementing 88 feeling clean shower 89 fav series book show etc coming back 90 kisses 91 stupid art project 92 finally getting life together 93 celebs knowing impact life 94 feeling productive 95 first bites gum 96 finding something lost ago 97 help someone find something 98 care dont know care 99 get 100 im text need talk someone 8564433735 love need immediate help suicide hotline numbers need someone talk argentina 5402234930430 australia 131114 austria 142 children young people 147 belgium 106 bosnia herzegovina 080 05 03 05 botswana 3911270 brazil 188 cvv national association canada 1 833 456 4566 5147234000 montreal 18662773553 outside montreal croatia 014833888 denmark 4570201201 egypt 7621602 estonia 3726558088 russian 3726555688 finland 010 195 202 france 0145394000 germany 08001810771 holland 0900767 hong kong 852 2382 0000 hungary 116123 india 8888817666 ireland 44058457909090 italy 800860022 japan 810352869090 mexico 5255102550 new zealand 0800543354 norway 4781533300 philippines 028969191 poland 5270000 portugal 21 854 07 40 8 96 898 21 50 russia 0078202577577 spain 914590050 south africa 0514445691 sweden 46317112400 switzerland 143 united kingdom 08457909090 usa 18002738255 veterans crisis line 1 800 273 8255 text 383255
MwpMEbgC7DA,UgwGLFLH00KHSdEVR5h4AaABAg,today  s  9th  year  anniversary    i  didn  t  do  that  on  purpose  lol,0,0.8,1,today 9th year anniversary purpose lol
MwpMEbgC7DA,UgyAlnDCwM4Oyu5rH-x4AaABAg,i  can  t  listen  to  the  whole  song  without  crying      delena    promise  me  this  is  forever              i  promise,440,0.0,0,listen whole song without crying delena promise forever promise
MwpMEbgC7DA,UgzLDxleAw7x9tPAAFV4AaABAg,am  i  the  only  one  who  doesn't  find  this  song  sad  but  liberating,1,-0.25,0,one n't find song sad liberating
MwpMEbgC7DA,UgxrEGHiBu9rrayWtvZ4AaABAg,great,0,0.8,1,great
MwpMEbgC7DA,UgxvoGqedSmzOkGfGB94AaABAg,this  is  the  most  beautiful  song  i  ever  heard  in  my  entire  life,34,0.45,1,beautiful song ever heard entire life
MwpMEbgC7DA,Ugy13p1o9GZrlNu_tUB4AaABAg,after  9  years  i  finally  understand  what  that  song  means  to  me    it's  a  song  for  those  who  fight  with  themselves    who  are  tired  of  life    mental  illnesses    toxic  relationships    and  they  try    they  trying  so  hard  to  be  like  they  used  to  be    but  they  can't    too  much  has  happened    but  they  still  want  to  love  and  to  be  loved    they  just  don't  know  how  to  trust  and  open  up  this  last  time    now  i  feel  it  having  all  this  baggage  of  experience  on  my  back,2654,0.060833333333333316,1,9 years finally understand song means 's song fight tired life mental illnesses toxic relationships try trying hard like used ca n't much happened still want love loved n't know trust open last time feel baggage experience back
MwpMEbgC7DA,UgwARANv4tYhMXSY_WJ4AaABAg,i  finally  came  back  across  this  song  after  years    and  i  have  only  just  realised  how  good    actually  is  when  you  understand  the  meaning  of  it,76,0.13999999999999999,1,finally came back across song years realised good actually understand meaning
MwpMEbgC7DA,UgyyVH6fVieo99wAKul4AaABAg,this  is  literally  the  best  song  i  ve  ever  heard,94,1.0,1,literally best song ever heard
MwpMEbgC7DA,Ugxk3-4xxosAYdZAbZh4AaABAg,if  you  are  going  through  a  heartbreak  or  just  searching  for  love        just  remember      there  is  still  someone  who  loves  you,8,0.5,1,going heartbreak searching love remember still someone loves
MwpMEbgC7DA,Ugw2iJ1C6IF0bcqBIAt4AaABAg,cant  get  rid  of  it    gives  me  chills,0,0.0,0,cant get rid gives chills
MwpMEbgC7DA,UgwkrC3LeADrsL8mRwJ4AaABAg,have  been  used  up  on  another  love  all  my  tears          want  to  sing  a  song  that'd  be  just  ours  love,0,0.5,1,used another love tears want sing song 'd love
MwpMEbgC7DA,UgwfVfmVTlFF0hCP_V14AaABAg,perfect  music  and  video,0,1.0,1,perfect music video
MwpMEbgC7DA,Ugx7nWxQJbPhebqKcqB4AaABAg,crazy  how  many  people  come  back  and  listen  to  this  song  everyday,7,-0.075,0,crazy many people come back listen song everyday
MwpMEbgC7DA,UgyhnPyzePMeLJSr8pV4AaABAg,who  came  here  after  listening  to  this  song  in  the  vampire  diaries,0,0.0,0,came listening song vampire diaries
MwpMEbgC7DA,Ugzs5aUspvr5Zifcp0R4AaABAg,really  masterpiece,0,0.2,1,really masterpiece
MwpMEbgC7DA,UgxfoCg5zQog6hGqpGN4AaABAg,i  love  this  song    it  shows  how  someone  can  be  damaged  with  love    to  the  point  that  you  feel  u  can't  love  anymore    at  least  not  as  much  as  u  used  to    u  want  to  give  everything  to  someone  but  u  are  too  hurt  because  u  gave  too  much  to  the  wrong  person    that  happens  alot  with  people  that  start  a  relationship  when  they  aren't  healed  yet    so    even  tho  u  love  someone    don't  start  a  relationship  when  u  are  not  ready  for  it    it  can  destroy  u  and  the  person  u  love,60,0.1636363636363636,1,love song shows someone damaged love point feel u ca n't love anymore least much u used u want give everything someone u hurt u gave much wrong person happens alot people start relationship n't healed yet even tho u love someone n't start relationship u ready destroy u person u love
MwpMEbgC7DA,UgzTZiEUDl2LF4pFhUV4AaABAg,2021  anyone    i  got  shocked  when  i  saw  this  was  from  eight  8  years  ago,2,-0.7,0,2021 anyone got shocked saw eight 8 years ago
MwpMEbgC7DA,UgzZH8Zy8BDN7JZMgpV4AaABAg,this  is  honestly  the  best  song  everrrrrrr,0,0.8,1,honestly best song everrrrrrr
MwpMEbgC7DA,UgxX-o08OBCCG8QEcWd4AaABAg,there  is  1  girl  i  love  with  my  heart  but  she  hate  me  and    im  sad  and  i  cant  stop  listening  this  song,0,-0.26666666666666666,0,1 girl love heart hate im sad cant stop listening song
MwpMEbgC7DA,UgyqgVl8byI3e_fSDD94AaABAg,this  song  is  very  beautiful    i  like  to  listen  to  it    to  forget  about  the  problems,0,1.0,1,song beautiful like listen forget problems
MwpMEbgC7DA,Ugw4MGyo4IYNt-G1mYx4AaABAg,its  been    8  years,0,0.0,0,8 years
MwpMEbgC7DA,Ugxp7gp9Hx0EpR2dRkN4AaABAg,tiktok  brought  me  back  here  again  after  all  this  years  and  i  m  glad,1,0.25,1,tiktok brought back years glad
MwpMEbgC7DA,UgwEHkDctYyS5WnZo2d4AaABAg,i  wish  music  nowadays  are  as  good  as  they  were  back  then,0,0.35,1,wish music nowadays good back
MwpMEbgC7DA,UgxIlcAe0Yz6MB7U6u94AaABAg,this  song        damn,0,0.0,0,song damn
MwpMEbgC7DA,UgyE253ECQYUe4qZE-54AaABAg,this  song  actually  makes  me  feel  something  which  is  rare  these  days,2,0.15,1,song actually makes feel something rare days
MwpMEbgC7DA,UgzCBuOYl8_OidmXle14AaABAg,i  know  it's  never  easy  to  love  someone  and  lost  her  him    but  imagine  the  pain  the  new  lover  will  feel    if  deep  down  he  she  knows  that  you're  still  not  moved  on  from  the  first  love  you  had    i  don't  want  to  feel  that    i'd  rather  be  alone    than  hope  and  beg  for  a  love  that  was  never  meant  for  me,3,0.18926767676767675,1,know 's never easy love someone lost imagine pain new lover feel deep knows 're still moved first love n't want feel 'd rather alone hope beg love never meant
MwpMEbgC7DA,UgzOXem-O4JXTK9BT4d4AaABAg,to  the  person  who's  currently  taking  their  time  to  read  this    i  see  it      i  hear  it      your  pain  i  can  see  and  hear  it    i'm  proud  that  you  held  yourself  together        you'll  realize          sooner  or  later  that  there's  hope  even  if  your  brain  tells    you  there  isn't  you're  allowed  too  feel  messed  up  and  inside        out  but  it  doesn't  mean  you're  defective  it  just  means    you're  human        a  human  being  can  survive  almost  anything  stop      being  unhappy  with  yourself  you're  perfect  stop  wishing  you      looked  like  some  else  or  wishing  people  liked  you  as  much  as    they  like  someone  else  stop  trying  to  get  attention  from  those        who  hurt  you      stop  hating  your  body      your  face      your  person  ality      your  quirks  i  love  them  without  those  things  you      wouldn't  be  you      and  why  would  you  want  to  be  anyone  else  be    confident  with  who  you're  smile  it'll  draw  people  in  if  anyone    hates  on  you  because  you  are  happy  with  yourself  say  screw  it        your  happiness  will  not  depend  on  others  anymore  you're  happy    because  you  love  who  you're      you  love  your  flaws      you  love        your  imperfections  they  make  you      you      i  love  you  have  a  great    week    3,2,0.38511904761904764,1,person 's currently taking time read see hear pain see hear 'm proud held together 'll realize sooner later 's hope even brain tells n't 're allowed feel messed inside n't mean 're defective means 're human human survive almost anything stop unhappy 're perfect stop wishing looked like else wishing people liked much like someone else stop trying get attention hurt stop hating body face person ality quirks love without things would n't would want anyone else confident 're smile 'll draw people anyone hates happy say screw happiness depend others anymore 're happy love 're love flaws love imperfections make love great week 3
MwpMEbgC7DA,Ugxecgb7kT8992EW3wh4AaABAg,i  still  love  this  like  yeah    sowe  much  memories,0,0.35,1,still love like yeah sowe much memories
MwpMEbgC7DA,UgwUPkVhHgUufphnqXF4AaABAg,when  you  listen  this  in  2020                    you  have  a  good  taste  for  music,1586,0.7,1,listen 2020 good taste music
MwpMEbgC7DA,UgyJIBcVyyE3WIIzpOt4AaABAg,it's  november  2021    let's  see  how  many  legends  are  listening  to  this  masterpiece,1969,0.5,1,'s november 2021 let 's see many legends listening masterpiece
MwpMEbgC7DA,Ugwf1Bcy3LuTVCzIzfR4AaABAg,not  life,0,0.0,0,life
MwpMEbgC7DA,UgwBqhrvUaKjkJIF2_F4AaABAg,i  am  giving  this  song  as  a  gift  to  myself    cause  no  one  around  me  has  a  taste  to  recommend  such  a  beautiful  song,221,0.425,1,giving song gift cause one around taste recommend beautiful song
MwpMEbgC7DA,UgxyyOolFRhwZzdeH6B4AaABAg,almost  2022  and  this  song  is  still  a  masterpiece,2770,0.0,0,almost 2022 song still masterpiece
MwpMEbgC7DA,UgzExaEl9KGgFUPUabt4AaABAg,1  moth  left  to  2022  and  this  song  still  makes  me  cry,0,0.0,0,1 moth left 2022 song still makes cry
MwpMEbgC7DA,UgzOhl6-mkHldhC5NIJ4AaABAg,promise  me  this  is  forever        wow  this  song  is  beautiful,140,0.475,1,promise forever wow song beautiful
MwpMEbgC7DA,Ugw5fdmOTPMosOIwrwZ4AaABAg,loving  hurts  ourselves,2,0.6,1,loving hurts
MwpMEbgC7DA,UgyUwA1KhEPk1B7IQ2F4AaABAg,it  is  2021  nov  and  its  still  one  of  my  fav  song,0,0.0,0,2021 nov still one fav song
MwpMEbgC7DA,Ugw6iiLz0BowYZ6Dmhd4AaABAg,i'm  here  frome  an  peaky  blinders  edit  and  cr7  edit  frome  tiktok  em  i  welcomed,1,0.1,1,'m frome peaky blinders edit cr7 edit frome tiktok em welcomed
MwpMEbgC7DA,UgxO1IyaAJtmkvx_gPt4AaABAg,the  worst  part  of  loving  someone  is  when  you  have  to  lose  them      elena  gilbert      cant  stop  crying,296,-0.20000000000000004,0,worst part loving someone lose elena gilbert cant stop crying
MwpMEbgC7DA,UgybDk0EaD4iQ8CHBbF4AaABAg,not  me  acting  with  my  friends  like  we  were  a  band  and  singing  this  song,0,0.0,0,acting friends like band singing song
MwpMEbgC7DA,UgwCKE9Z00yjkZsWeKV4AaABAg,damon  and  elena,2,0.0,0,damon elena
MwpMEbgC7DA,UgyanK1x0PyKgdzcePV4AaABAg,this  music  hits  different    is  so  emotional,3,0.0,0,music hits different emotional
MwpMEbgC7DA,UgyXh5f7e4Zwfq5MfF14AaABAg,old  is  gold,0,0.1,1,old gold
MwpMEbgC7DA,UgyfVWdzpsW3zTGP4P14AaABAg,is  it  just  me  or  he  was  really  scared  she  might  hit  his  hand  3  09,0,0.2,1,really scared might hit hand 3 09
MwpMEbgC7DA,UgzdFy9JM6P8SlmzcOV4AaABAg,we  are  always  here  2021,1,0.0,0,always 2021
MwpMEbgC7DA,UgyJxfXTcHAKJ75wn1R4AaABAg,it's  so  soothing,3,0.0,0,'s soothing
MwpMEbgC7DA,Ugwnyyki2VSGLdTdIOd4AaABAg,goosebumps  everytime  i  hear  it,0,0.0,0,goosebumps everytime hear
MwpMEbgC7DA,UgynSn2SzbRo0MgyP0h4AaABAg,can't  believe  i  spent  8  years  without  realizing  this  song  exist,2856,-0.1,0,ca n't believe spent 8 years without realizing song exist
MwpMEbgC7DA,UgzkkMaBnVBQPYaYYdd4AaABAg,i  don't  want  another  love    i  just  love  the  way  i  loved  her        but  this  song  kills  me  inside  and  makes  me  to  do  an    another  love    on  her          nostalgia,0,0.55,1,n't want another love love way loved song kills inside makes another love nostalgia
MwpMEbgC7DA,Ugyv1Xag-MLKE2sSskZ4AaABAg,to  all  those  listening  to  this  song  in  2021  are  legends,1,0.0,0,listening song 2021 legends
MwpMEbgC7DA,UgzNXQyvFKa0PtWOdMh4AaABAg,omg  the  piano  is  insane,0,-1.0,0,omg piano insane
MwpMEbgC7DA,UgxbcTjgZPMRYcJNDex4AaABAg,his  song  hits  different  when  your  wearing  headphones,5,0.0,0,song hits different wearing headphones
MwpMEbgC7DA,UgwRG-CEK_7-4u_8I-N4AaABAg,it's  been  9  years  and  i'm  still  here,2,0.0,0,'s 9 years 'm still
MwpMEbgC7DA,Ugw6ElX7HMG-RXB2ZdJ4AaABAg,when  i  listen  to  this  song  i  forget  all  my  pain,6,0.0,0,listen song forget pain
MwpMEbgC7DA,UgwFHe_eYjT1IJdSSLd4AaABAg,whenever  i  hear  this  song    it's  like  i  hear  it  for  the  1st  time        it  doesn't  get  old,287,0.1,1,whenever hear song 's like hear 1st time n't get old
MwpMEbgC7DA,UgwCJM-Cbm35deq5P414AaABAg,late  2021  and  this  song  is  still  perfect,2,0.35,1,late 2021 song still perfect
MwpMEbgC7DA,Ugw-3HbiDwWDl2BC6Gd4AaABAg,since  3  days  i  hear  the  song  every  evening  and  fall  asleep  crying  to  it,1,-0.2,0,since 3 days hear song every evening fall asleep crying
MwpMEbgC7DA,UgxjJa9MH6Nq9JTywaR4AaABAg,finally  i  fiund  this  song  yesssss,0,0.0,0,finally fiund song yesssss
MwpMEbgC7DA,Ugx3YnViu3f6UyPs4Yt4AaABAg,its  november  2021    lets  see  how  many  legends  are  listening,15,0.5,1,november 2021 lets see many legends listening
MwpMEbgC7DA,UgxeqD-KGInTkN38p9J4AaABAg,words  always  win,1,0.8,1,words always win
MwpMEbgC7DA,UgzmkSR8g7PY9-paYA14AaABAg,i  love  this  song,1,0.5,1,love song
MwpMEbgC7DA,UgwrGXatOsZMxworn7p4AaABAg,i'm  sad  and  i  don't  know  why  i'm  sad      6,1,-0.5,0,'m sad n't know 'm sad 6
MwpMEbgC7DA,Ugz9tKpC2NB2kK93OtN4AaABAg,i  wish  i  knew  every  person  listening  to  this  song        love  you  my  unknown  friend    3,806,0.2,1,wish knew every person listening song love unknown friend 3
MwpMEbgC7DA,UgzxDr9Jh5JFzV9sWLx4AaABAg,this  song  will  keep  everything  that  happened  between  us  if  a  day  comes  and  we  part  listen  to  it  and  remember  me,43,0.0,0,song keep everything happened us day comes part listen remember
MwpMEbgC7DA,UgxzWXO4SABI3efAs-l4AaABAg,crying,1,-0.2,0,crying
MwpMEbgC7DA,UgzrSYrsc5lmLsZAWiN4AaABAg,promise  me  this  is  forever      elena      i  promise        damon,2235,0.0,0,promise forever elena promise damon
MwpMEbgC7DA,UgwPIBHQwZ-v_Qxv_VJ4AaABAg,2022  is  soon  and  i  still  can't  forget  this  song,6,0.0,0,2022 soon still ca n't forget song
MwpMEbgC7DA,UgwfrS_JsgGk8Q3efu54AaABAg,this  song  never  gets  old    no  matter  how  much  i  listen    i  never  get  bored,11330,-0.06666666666666665,0,song never gets old matter much listen never get bored
MwpMEbgC7DA,UgxP-VIVJGoslJG3n8x4AaABAg,i'ts  me  or  he  looks  like  ash  from  banana  fish,0,0.0,0,i'ts looks like ash banana fish
MwpMEbgC7DA,Ugz4sH1gIDs5uAqCORJ4AaABAg,i  had  no  idea  this  song  was  this  old      why  did  i  never  hear  of  this  song  sooner,0,0.1,1,idea song old never hear song sooner
MwpMEbgC7DA,UgwEihqBcdR4cAm-s2F4AaABAg,no  song  can  mend  a  broken  heart  like  this,0,-0.4,0,song mend broken heart like
MwpMEbgC7DA,UgyRnTyadFsKCrDwcj14AaABAg,once  a  smart  man  said          when  you  re  happy  you  enjoy  the  melody    when  you  re  sad  you  understand  the  lyrics,3756,0.22857142857142854,1,smart man said happy enjoy melody sad understand lyrics
MwpMEbgC7DA,UgxxY4xiyl-pe3wsMDJ4AaABAg,this  is  my  comfort  song,0,0.0,0,comfort song
MwpMEbgC7DA,UgzyEfz-33_kkyNigL54AaABAg,this  is  one  of  those  songs  you  listen  to  when  the  boys  aren  t  around,389,0.0,0,one songs listen boys around
MwpMEbgC7DA,Ugx6GziA9VcyRvxE9TV4AaABAg,back  in  2012  this  song  came  out  and  i  was  like  this  is  okey    but  then  all  over  those  years  until  today    13th  november  2021    i  am  here  listening  to  this  5  times  a  day  and  wordering  if  there  is  possible  to  some  singer  make    a  masterpiece  like  this  song    thank  you  tom  odell,14,0.0,0,back 2012 song came like okey years today 13th november 2021 listening 5 times day wordering possible singer make masterpiece like song thank tom odell
MwpMEbgC7DA,UgxTxG9UxJbP9JwwV9J4AaABAg,i  come  to  this  song  when  everyone  let  me  down,0,-0.15555555555555559,0,come song everyone let
MwpMEbgC7DA,Ugxw0DSgJNZYTqXVVZJ4AaABAg,it  always  feels  like  the  first  time,1,0.25,1,always feels like first time
MwpMEbgC7DA,UgzZe-HqKwXazUgVqEd4AaABAg,me    being  sick  but  the  only  thing  i  remembered  was  this  song  ive  been  here  for  over  20  min  now,2,-0.35714285714285715,0,sick thing remembered song ive 20 min
MwpMEbgC7DA,UgxnfMDfwhdFdygXQTd4AaABAg,it  makes  me  so  mad  how  underrated  he  is,1,-0.625,0,makes mad underrated
MwpMEbgC7DA,Ugyy6csQyN0NQvmZPOl4AaABAg,this  song  is  too  good,0,0.7,1,song good
MwpMEbgC7DA,UgzhwPQqavDCMYvOUJ14AaABAg,the  person  you're  thinking  of  right  now  wasn't  even  worth  it    i  love  you,6781,0.3619047619047619,1,person 're thinking right n't even worth love
MwpMEbgC7DA,UgzblZDXSKhdNQWkDjZ4AaABAg,the  best  song,1,1.0,1,best song
MwpMEbgC7DA,UgyZC7GpO26v907mmbh4AaABAg,what  a  song        absolutely  have  nothing  to  say  but  be  of  great  admiration  beyond  reasonable  proportion,29,0.39999999999999997,1,song absolutely nothing say great admiration beyond reasonable proportion
MwpMEbgC7DA,UgytlPTShEwD4o4GRWV4AaABAg,world  the  best  song,0,1.0,1,world best song
